workload,size,threads,impl,status,runs,expected_runs,ops_median,ops_min,ops_max,cv_pct,ops_ci_low,ops_ci_high,wall_ms_median,cpu_s_median,ops_per_cpu_s,lat_p50_ns,lat_p99_ns,lat_p999_ns,bytes_per_task,peak_rss_kb_median,reason
spsc-cap1,1000000,6,tokio,ok,10,10,5175147.6,4241409.5,5340710.2,8.075808763108013,4322456.1,5316695.9,193.232661,0.30970000000000003,3228988.1183246374,,,,,2752.0,
spsc-cap1,1000000,6,crossbeam,ok,10,10,7190324.85,6166910.9,7618053.8,6.887248380809735,6245474.4,7435268.3,139.0758675,0.27455,3642338.4197385423,,,,,2176.0,
spsc-cap1,1000000,6,go,ok,10,10,10529501.313385848,8512063.615758639,10884655.84623029,7.027054585599461,9490724.046293512,10680042.522802906,94.9712925,0.10850000000000001,9216660.324018702,,,,,2752.0,
spsc-cap1,1000000,6,tokio-tuned,ok,10,10,20079685.25,14777027.2,21374832.7,12.31326139068811,14957126.0,20710737.8,49.8020645,0.0857,11668627.32283293,,,,,9140.0,
spsc-cap1,1000000,12,tokio,ok,10,10,4630043.35,4289643.5,5093635.6,6.2945616888779945,4372996.6,5048152.3,216.0114105,0.3541,2824352.925271099,,,,,2688.0,
spsc-cap1,1000000,12,crossbeam,ok,10,10,6695129.9,6143316.5,8725502.2,11.597927055102232,6281474.1,7634593.6,149.3648665,0.2992,3342341.569434912,,,,,2176.0,
spsc-cap1,1000000,12,go,ok,10,10,10399654.138663832,10190635.401199406,10662955.73059603,1.3929595393827485,10296893.310933197,10594003.666796548,96.157048,0.11065,9037551.783170633,,,,,2816.0,
spsc-cap1,1000000,12,tokio-tuned,ok,10,10,17254139.15,15367509.9,20177566.2,10.55267990827607,15378356.4,19674076.5,57.997076,0.09645,10375899.083220199,,,,,9198.0,
mpmc,10000000,1,tokio,ok,10,10,41110421.25,38128272.4,42525295.6,3.7376493979907472,39370409.8,42516763.7,243.2501575,0.2445,40900479.68149483,,,,,2816.0,
mpmc,10000000,1,crossbeam,ok,10,10,19248101.700000003,16568489.1,31351819.7,21.068414906676434,17614006.8,24791271.6,519.630749,0.5196999999999999,19245462.336959794,,,,,2304.0,
mpmc,10000000,1,go,ok,10,10,33189319.73981303,31433071.51282149,33618778.72901141,2.5052092496651865,31651359.014402002,33615173.93254057,301.302913,0.303,33003303.92481172,,,,,2560.0,
mpmc,10000000,1,tokio-tuned,ok,10,10,119921854.8,108444533.5,126545921.4,5.31751840683778,113893665.0,125404297.2,83.389019,0.0863,115877344.5692733,,,,,7224.0,
mpmc,10000000,2,tokio,ok,10,10,13216841.100000001,12085739.3,14842139.3,6.203421234820706,12598984.5,14227548.3,756.6261315,1.5146000000000002,6602536.360899223,,,,,2816.0,
mpmc,10000000,2,crossbeam,ok,10,10,19844183.45,9657108.3,33745128.5,34.77146072414381,11672581.5,26560219.2,507.1151865,1.00985,9966661.795107264,,,,,2176.0,
mpmc,10000000,2,go,ok,10,10,23062489.341719143,21723136.586573903,25503767.308115743,4.155498613930905,22570274.46236935,23536061.006524544,433.604537,0.86475,11564219.914433196,,,,,2560.0,
mpmc,10000000,2,tokio-tuned,ok,10,10,97263973.65,90861663.6,104105778.9,4.42089512949367,90977725.3,100811792.0,102.8213905,0.14615,68423501.91623259,,,,,7100.0,
mpmc,10000000,6,tokio,ok,10,10,9121845.7,8366692.5,10273045.5,6.069793207600957,8700390.5,9889119.3,1096.2696465,5.00685,1997270.8636072841,,,,,2688.0,
mpmc,10000000,6,crossbeam,ok,10,10,22977102.1,18588497.3,27641206.6,10.85785006512186,21263254.2,25680848.1,435.3935345,2.5295,3953356.791500702,,,,,2176.0,
mpmc,10000000,6,go,ok,10,10,20379782.749138717,19213429.627814773,21146141.284809135,3.1541931024410967,19685893.923883483,21016565.78046065,490.713473,1.33145,7510621.709685445,,,,,2816.0,
mpmc,10000000,6,tokio-tuned,ok,10,10,70298339.44999999,64905109.5,76770326.4,4.980991825048738,66897094.6,73682414.4,142.266053,0.28664999999999996,34885801.1807502,,,,,9162.0,
mpmc,10000000,12,tokio,ok,10,10,9315078.25,6986492.0,13313637.5,18.05952906727657,7942939.9,10985962.0,1073.8155215,4.9849,2006100.2631993163,,,,,2816.0,
mpmc,10000000,12,crossbeam,ok,10,10,24345208.0,18529101.0,31744315.5,17.34710744015563,19738207.0,29248442.8,410.7588415,2.93985,3402925.6643705224,,,,,2176.0,
mpmc,10000000,12,go,ok,10,10,17601735.032612033,16251200.10440551,18639089.403242264,4.212776758862271,17015933.071421027,18537232.678784758,568.127742,1.73675,5757891.641793769,,,,,2816.0,
mpmc,10000000,12,tokio-tuned,ok,10,10,78498063.5,68120216.3,83231378.4,7.176880016645179,68825885.7,81802550.6,127.3959015,0.25795,38772984.9621845,,,,,9076.0,
mpmc-cap1,1000000,1,tokio,ok,10,10,4692784.75,4074090.4,4787760.7,4.498676926952661,4523214.9,4744137.2,213.093471,0.21425,4667446.861907184,,,,,2944.0,
mpmc-cap1,1000000,1,crossbeam,ok,10,10,106837.0,103140.2,108588.5,1.81958416875671,103159.5,108219.9,9360.060541,9.33925,107075.05684293946,,,,,2304.0,
mpmc-cap1,1000000,1,go,ok,10,10,9754717.736903485,8785533.684008496,10110177.58112404,4.1491536394862365,9361795.62610355,10088426.979274467,102.516107,0.10505,9519451.215644341,,,,,2560.0,
mpmc-cap1,1000000,1,tokio-tuned,ok,10,10,33671995.65,30485563.1,34508771.1,3.577257048131577,32518863.7,34430526.3,29.701164,0.0324,30864491.545606095,,,,,7162.0,
mpmc-cap1,1000000,2,tokio,ok,10,10,2447804.5,2404024.4,2545339.1,1.8167904784329458,2408056.2,2501298.5,408.5346395,0.8022499999999999,1246511.089652527,,,,,2816.0,
mpmc-cap1,1000000,2,crossbeam,ok,10,10,5943726.0,5198752.0,7658248.5,13.759954321004649,5311550.4,7409448.5,168.280305,0.33365,2997531.360206331,,,,,2176.0,
mpmc-cap1,1000000,2,go,ok,10,10,7169336.530497423,7047485.3856824115,8273352.356086939,5.080429643578076,7082250.330367502,7509603.0363007225,139.492065,0.27945,3578941.7602630267,,,,,2560.0,
mpmc-cap1,1000000,2,tokio-tuned,ok,10,10,30943814.4,29593262.8,32871213.4,3.1262288787694756,30295632.7,32236178.2,32.316683,0.04615,21668701.286505774,,,,,7164.0,
mpmc-cap1,1000000,6,tokio,ok,10,10,1878264.6,1720882.2,2039812.2,5.456722644540461,1764558.2,2009933.9,532.408646,0.98525,1014971.4077326347,,,,,2816.0,
mpmc-cap1,1000000,6,crossbeam,ok,10,10,4827158.85,4523801.5,4956357.4,2.466963301080378,4783554.6,4929275.2,207.1612485,1.21415,823671.3603983179,,,,,2112.0,
mpmc-cap1,1000000,6,go,ok,10,10,6376075.200022524,6238394.2473021755,6530321.8188304575,1.210445646108634,6309405.338420666,6426201.339943949,156.836308,0.41625,2402412.420307724,,,,,2816.0,
mpmc-cap1,1000000,6,tokio-tuned,ok,10,10,18854307.450000003,17979669.8,20567914.7,4.295259741159704,17982186.8,19534885.7,53.0467375,0.10569999999999999,9460771.809227161,,,,,9148.0,
mpmc-cap1,1000000,12,tokio,ok,10,10,1736402.35,1135996.2,1948641.0,14.420238654712572,1552704.5,1946369.6,575.9222185,1.0686499999999999,935762.5805229546,,,,,2816.0,
mpmc-cap1,1000000,12,crossbeam,ok,10,10,4621264.6,4563759.3,4733405.7,1.2239400491438113,4564375.0,4679633.7,216.3909955,1.6801,595202.668616548,,,,,2048.0,
mpmc-cap1,1000000,12,go,ok,10,10,5891712.2169625275,5571284.871277886,5980100.927120163,2.1678072465691334,5692561.047181215,5949795.482920029,169.730357,0.4736,2111528.0021561123,,,,,2816.0,
mpmc-cap1,1000000,12,tokio-tuned,ok,10,10,17432241.8,16263546.2,18361713.6,3.2578699359792544,16805247.5,17667418.4,57.366518,0.11929999999999999,8382606.618254127,,,,,9164.0,
pingpong,1000000,1,tokio,ok,10,10,7418221.0,6928486.2,7695723.8,2.9473177839108846,7320024.6,7647267.2,134.8035495,0.13684999999999997,7307318.531808328,141.0,275.0,405.5,,3392.0,
pingpong,1000000,1,crossbeam,ok,10,10,133744.25,133041.8,135327.4,0.7125505776656381,133131.6,135322.1,7476.9571325,7.4618,134015.93274112148,7374.0,9423.0,19837.0,,2688.0,
pingpong,1000000,1,go,ok,10,10,3734172.1705261525,3633581.6605401332,3793226.533244829,1.7404269263519567,3642717.3036233503,3784155.1075833216,267.7969725,0.2702,3700964.2778873546,271.0,375.5,556.5,,3072.0,
pingpong,1000000,1,tokio-tuned,ok,10,10,13181586.3,12860998.3,13579981.3,1.7585524695390056,12959724.7,13537499.4,75.8644835,0.0787,12706500.820190903,90.0,160.0,321.0,,9292.0,
pingpong,1000000,2,tokio,ok,10,10,3997627.1,2914338.4,4330049.3,9.65451735159291,3758467.5,4079741.9,250.148994,0.40225,2486027.259837406,150.0,2405.0,2910.5,,3200.0,
pingpong,1000000,2,crossbeam,ok,10,10,3795796.55,3331383.2,3857863.8,5.087643667673457,3390961.5,3818603.8,263.4502355,0.5266500000000001,1898799.2118532085,251.0,340.5,1042.0,,2688.0,
pingpong,1000000,2,go,ok,10,10,3929084.941950473,3858288.519698006,4043768.7500963933,1.4649770626316985,3864455.2821117667,3988110.867216862,254.5147405,0.26859999999999995,3723157.331674408,251.0,440.5,2600.0,,3072.0,
pingpong,1000000,2,tokio-tuned,ok,10,10,6659106.75,6488609.2,7137330.5,3.018520913188961,6535130.8,6895214.5,150.1729755,0.24830000000000002,4027533.2097120155,90.0,2379.5,2625.0,,9172.0,
pingpong,1000000,6,tokio,ok,10,10,4246093.0,4022038.1,4418719.4,3.1725436833577114,4079530.7,4381157.0,235.5120715,0.37775000000000003,2647270.217645908,140.5,2294.5,2700.0,,3200.0,
pingpong,1000000,6,crossbeam,ok,10,10,3791207.0,3710391.4,3982345.8,2.2785085003549153,3755027.9,3956403.1,263.7689575,0.5244,1906945.704266613,280.0,340.5,1257.0,,2560.0,
pingpong,1000000,6,go,ok,10,10,3921207.97468262,3599105.124260472,3998573.1811346295,3.7805876122277158,3611157.6509084366,3990742.801626836,255.023464,0.28975,3451251.1812867504,250.5,466.0,2725.5,,3072.0,
pingpong,1000000,6,tokio-tuned,ok,10,10,7243215.550000001,6573691.2,7830637.5,5.225576225907067,6704521.9,7631815.3,138.061813,0.2335,4282787.997775517,90.0,2289.5,2535.0,,11224.0,
pingpong,1000000,12,tokio,ok,10,10,3852834.8,3695145.7,4346585.5,5.4241327644385615,3804902.8,4287090.9,259.556495,0.4194,2384402.528080689,151.0,2479.5,3035.5,,3008.0,
pingpong,1000000,12,crossbeam,ok,10,10,3808827.8,3653625.1,4514859.7,7.4294589231816515,3756685.3,4403143.9,262.548278,0.5232,1911340.1910456123,281.0,350.5,1237.0,,2560.0,
pingpong,1000000,12,go,ok,10,10,3580894.305526883,3441010.5479945904,3961769.5733474074,4.499770805813205,3496588.074812243,3804319.5728114336,279.261876,0.32209999999999994,3104627.0895629497,275.0,581.0,2985.5,,3072.0,
pingpong,1000000,12,tokio-tuned,ok,10,10,6251742.35,5423663.3,7044285.8,8.11747850465744,5817535.7,6792823.7,160.144152,0.27375000000000005,3655461.747245284,100.0,2464.5,2775.5,,11232.0,
spawn,10000,1,tokio,ok,10,10,3628477.6500000004,2255623.5,3901601.6,18.142080898986883,2410416.9,3887408.2,2.7615975,0.0102,981240.9812409813,,,,,5378.0,
spawn,10000,1,crossbeam,ok,10,10,16962.95,15052.9,17382.9,3.889989529915557,16616.9,17211.7,589.525827,0.64615,15476.309378645878,,,,,88634.0,
spawn,10000,1,go,ok,10,10,1208822.3310744949,699325.1023235007,1378843.8201529882,18.767248201879923,898765.8058078067,1316634.025114794,8.2787355,0.0284,353532.83871931484,,,,,30080.0,
spawn,10000,1,tokio-tuned,ok,10,10,11426731.05,10656799.9,11709889.8,2.800459971474666,11042573.5,11635754.3,0.8751445,0.005050000000000001,1980392.156862745,,,,,11280.0,
spawn,10000,2,tokio,ok,10,10,3140367.0,1372450.6,3397278.0,29.76959980681706,1493886.9,3329144.2,3.190706,0.01555,643093.4656741108,,,,,5376.0,
spawn,10000,2,crossbeam,ok,10,10,17507.85,15448.4,19678.6,10.061801123939333,15523.1,19389.5,572.757069,1.2589000000000001,7943.49085536297,,,,,88530.0,
spawn,10000,2,go,ok,10,10,4996543.556042606,2918542.3165287557,5277604.643025461,19.304850935872814,2956992.9038084294,5104647.832898332,2.0014185,0.009749999999999998,1025883.8383838385,,,,,5376.0,
spawn,10000,2,tokio-tuned,ok,10,10,6262510.6,4736093.1,8401815.1,16.324222920439585,5970801.6,8098392.2,1.5968165,0.0106,943396.2264150943,,,,,9176.0,
spawn,10000,6,tokio,ok,10,10,3728703.8,2107994.7,4027872.9,21.204317725067813,2112675.3,3965275.3,2.682739,0.0166,602409.6385542168,,,,,5376.0,
spawn,10000,6,crossbeam,ok,10,10,26435.300000000003,22072.7,27611.3,5.940752680037483,25431.7,27138.1,378.301265,0.8181,12223.558713782197,,,,,87752.0,
spawn,10000,6,go,ok,10,10,5687294.355559727,4037762.7725540344,5753789.589668496,9.531907373717566,5308903.881233449,5729086.399779086,1.7583085,0.01125,888906.4475347662,,,,,5760.0,
spawn,10000,6,tokio-tuned,ok,10,10,5572605.85,4939632.7,6004783.4,5.025618331430847,5356943.9,5705443.9,1.794506,0.01935,516826.9230769231,,,,,9098.0,
spawn,10000,12,tokio,ok,10,10,3594730.3,3087500.4,3984236.8,8.322826207477311,3281423.4,3930950.5,2.781875,0.0186,537634.4086021506,,,,,5248.0,
spawn,10000,12,crossbeam,ok,10,10,25979.35,24595.6,27149.5,3.214610913189314,24755.4,26561.8,384.9433055,0.84855,11784.982259126169,,,,,87326.0,
spawn,10000,12,go,ok,10,10,5390856.579832096,4797626.518208912,5971799.966199612,7.860041288752749,4803330.052658907,5699415.1260197675,1.8552445,0.013600000000000001,735453.1689379191,,,,,6144.0,
spawn,10000,12,tokio-tuned,ok,10,10,5903379.35,5479368.0,6240829.9,4.281697748740533,5530523.8,6137070.2,1.694083,0.019500000000000003,512874.4641119381,,,,,9126.0,
spawn,1000000,1,tokio,ok,10,10,3738468.6,3366688.1,3892633.5,3.8577660409928374,3689953.0,3856479.1,267.492284,0.69195,1445201.45705213,,,,,260654.0,
spawn,1000000,1,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,1,go,ok,10,10,1325621.1179479798,1074427.0094189106,1381539.0073483908,6.812926461782895,1237254.7710470995,1357063.6393283764,754.367134,1.53725,650545.286233705,,,,,198656.0,
spawn,1000000,1,tokio-tuned,ok,10,10,6578046.0,5772877.7,6942919.5,5.711519455839889,5893755.7,6743624.4,152.025505,0.31745,3150168.10158337,,,,,298038.0,
spawn,1000000,2,tokio,ok,10,10,3238594.1,2604933.8,3469365.4,9.68765350142166,2714187.9,3449381.1,308.7771935,1.3311,751265.4852912028,,,,,260746.0,
spawn,1000000,2,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,2,go,ok,10,10,4443179.300984766,2933162.7163422722,4778619.987781355,13.4129662178013,3712552.751940494,4758761.894263622,225.067502,0.7904,1265199.2180543798,,,,,35822.0,
spawn,1000000,2,tokio-tuned,ok,10,10,5487626.75,4440007.3,5713033.7,8.244377069525449,4864826.6,5659924.3,182.233047,0.7535499999999999,1327116.3715245333,,,,,88110.0,
spawn,1000000,6,tokio,ok,10,10,3366673.6,2883840.5,3526655.8,6.698760427754968,3042465.5,3471055.1,297.0439095,1.66395,600981.2382611004,,,,,260502.0,
spawn,1000000,6,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,6,go,ok,10,10,5356425.251852956,4249935.421168791,5395247.379456861,7.276933763769184,4781729.973766999,5394984.36611758,186.6924855,0.9937499999999999,1006291.1652830429,,,,,24034.0,
spawn,1000000,6,tokio-tuned,ok,10,10,4559402.75,4345902.1,4757877.6,2.6357222051065694,4421051.6,4686594.9,219.3286195,1.6515,605519.8130207615,,,,,23396.0,
spawn,1000000,12,tokio,ok,10,10,3386127.25,2824038.3,3628139.3,8.236214497052185,2945446.7,3570892.2,295.330171,1.69915,588533.7790748901,,,,,260490.0,
spawn,1000000,12,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,12,go,ok,10,10,5319393.424985964,4581081.008588569,5400941.104265724,4.731279551129877,5041551.255475326,5364017.084501695,187.9914085,1.09605,912405.9640391262,,,,,24748.0,
spawn,1000000,12,tokio-tuned,ok,10,10,4907202.550000001,4464035.1,5047970.7,4.81374948434946,4487094.3,5035303.0,203.7829755,1.63795,610519.497505497,,,,,19340.0,
cpu,16000000,1,tokio,ok,10,10,13593624.65,12822199.9,13638529.9,1.9053269180735342,13300712.8,13638216.3,1177.029418,1.1774,13589286.537281293,,,,,2816.0,
cpu,16000000,1,crossbeam,ok,10,10,13554101.75,13101855.6,13668747.3,1.524845080602223,13182155.4,13660357.8,1180.483431,1.182,13536727.822442109,,,,,2304.0,
cpu,16000000,1,go,ok,10,10,12977591.026175834,12004754.344903624,13145845.4559767,2.877022569902223,12509405.92982134,13134191.237252438,1232.912609,1.2353,12952506.776133332,,,,,3328.0,
cpu,16000000,1,tokio-tuned,ok,10,10,13579351.7,12724206.8,13644987.9,2.64600448772974,12824764.5,13639988.0,1178.2595635,1.1785,13576580.496565305,,,,,7224.0,
cpu,16000000,2,tokio,ok,10,10,26434826.15,24058303.3,27122033.0,4.461161436344224,24713573.0,27095122.5,605.2869385,1.2067,13259711.004889842,,,,,2816.0,
cpu,16000000,2,crossbeam,ok,10,10,26859561.2,24721853.3,27164862.7,3.8515762706154746,24753594.8,27149148.4,595.702739,1.19055,13439389.803953022,,,,,2304.0,
cpu,16000000,2,go,ok,10,10,25590154.21385487,23845664.149072744,26022147.98034734,3.4995167717572677,24092174.092260446,25996653.655498575,625.261401,1.2483,12817671.567612438,,,,,3328.0,
cpu,16000000,2,tokio-tuned,ok,10,10,26915048.5,23956851.8,27113358.2,4.380409885189538,24740384.7,27070795.7,594.4632425,1.1867,13482783.518214596,,,,,7100.0,
cpu,16000000,6,tokio,ok,10,10,69534105.9,62881079.2,71011621.0,4.540775691127714,64050382.5,70629025.9,230.103807,1.3713,11667891.812678795,,,,,2816.0,
cpu,16000000,6,crossbeam,ok,10,10,69838876.9,59012392.5,71123350.3,7.151413590048902,59356876.3,70475729.5,229.102337,1.3758,11629811.20317452,,,,,2176.0,
cpu,16000000,6,go,ok,10,10,63166558.9987856,59184376.55562435,64849712.291414246,2.822227845588424,61611012.29688803,64597672.132447965,253.309335,1.49435,10707043.928722404,,,,,3392.0,
cpu,16000000,6,tokio-tuned,ok,10,10,69972523.2,69145482.4,71356413.8,0.9754518118307721,69198879.1,70816729.1,228.661286,1.3630499999999999,11738390.709090237,,,,,7096.0,
cpu,16000000,12,tokio,ok,10,10,99522999.95,79348932.5,104373684.7,10.221042778487728,81635499.9,102957616.5,160.7669385,1.80585,8860160.156281479,,,,,2816.0,
cpu,16000000,12,crossbeam,ok,10,10,94577642.19999999,71132172.9,104489929.0,11.376851205053404,82858482.2,102880134.5,169.1787685,1.9090000000000003,8381381.299274572,,,,,2048.0,
cpu,16000000,12,go,ok,10,10,90640649.52842972,75198982.61792436,96061855.95816487,8.278179245251621,75729394.16792317,94150438.5489179,176.5226675,1.9760499999999999,8096973.5561214965,,,,,3456.0,
cpu,16000000,12,tokio-tuned,ok,10,10,96005799.94999999,82035554.4,104071526.6,7.8059394002226155,86429501.9,103879969.4,166.6940495,1.85555,8622934.637273662,,,,,9120.0,
select,10000000,1,tokio,ok,10,10,22085281.95,21906153.5,22186339.4,0.40285194818715814,21943677.6,22172536.6,452.7903905,0.4537,22041000.536086492,,,,,2944.0,
select,10000000,1,crossbeam,ok,10,10,9703628.7,8794630.0,10510229.6,4.709339219676143,9577895.7,10255595.8,1030.5508895,1.03005,9708351.70840317,,,,,2304.0,
select,10000000,1,go,ok,10,10,16888745.732813995,16076781.008387987,17636760.82263073,2.8082181117366805,16524704.418233024,17380197.132348467,592.111457,0.5930500000000001,16862011.623628184,,,,,2560.0,
select,10000000,1,tokio-tuned,ok,10,10,35014470.45,34806185.0,35295577.1,0.4299901282374461,34934680.9,35264736.8,285.596274,0.2875,34782625.528075874,,,,,7224.0,
select,10000000,2,tokio,ok,10,10,20315002.85,19685057.5,20624751.7,1.4918654926417438,19936530.9,20557704.9,492.247329,0.9067000000000001,11029383.142791525,,,,,2816.0,
select,10000000,2,crossbeam,ok,10,10,9056996.1,8884806.7,9118428.0,0.8003210221953806,8989114.4,9118389.2,1104.123423,2.20265,4539986.04067398,,,,,2240.0,
select,10000000,2,go,ok,10,10,16255416.795987539,15882417.634000534,16602587.76167737,1.687630333183219,15884172.234843388,16532493.468557402,615.1819415,0.8762,11412926.709068516,,,,,2560.0,
select,10000000,2,tokio-tuned,ok,10,10,29391866.25,26850428.6,29918218.0,3.191676377328339,28292009.4,29865294.1,340.230217,0.6824,14654161.781946072,,,,,7100.0,
select,10000000,6,tokio,ok,10,10,20169844.299999997,19941481.7,20344212.0,0.6215506585784302,20067251.3,20326443.0,495.7897765,1.10025,9088851.722279783,,,,,2816.0,
select,10000000,6,crossbeam,ok,10,10,13323208.4,13104615.5,13792866.4,1.625430580321392,13117247.6,13576326.0,750.5757455,2.2469,4450644.618202148,,,,,2176.0,
select,10000000,6,go,ok,10,10,14172919.02838858,14054146.384478016,14325765.647349762,0.5874270492714889,14112645.211939422,14281240.8910229,705.5709675,1.1781000000000001,8488252.589127786,,,,,2816.0,
select,10000000,6,tokio-tuned,ok,10,10,37485226.75,34359394.2,38732854.7,3.99969566830528,35321429.0,38701271.4,266.771788,0.7299,13700506.918755993,,,,,9166.0,
select,10000000,12,tokio,ok,10,10,19797894.55,19161719.9,20179542.1,1.8524674763886837,19184953.8,20068827.6,505.1085165,1.1223,8910350.583352864,,,,,2880.0,
select,10000000,12,crossbeam,ok,10,10,13279434.75,12778788.4,13523236.9,1.9887173937689326,12890594.2,13518347.6,753.0514825,2.2561,4432453.033674806,,,,,2176.0,
select,10000000,12,go,ok,10,10,13835601.785399616,13414626.974423822,14232112.4093682,1.6863074860962082,13487401.357698468,13958185.210525857,722.773818,1.2181,8209613.7265873775,,,,,2816.0,
select,10000000,12,tokio-tuned,ok,10,10,37778007.75,32168336.8,39363468.5,6.241610990958821,33681819.2,38778363.2,264.7138055,0.7234,13823617.331086012,,,,,9188.0,
select-cap1,1000000,1,tokio,ok,10,10,6873203.25,6473242.6,6959765.4,2.078297466362106,6737602.4,6937669.0,145.492699,0.1474,6784273.005773536,,,,,2944.0,
select-cap1,1000000,1,crossbeam,ok,10,10,152512.25,145688.3,154018.2,1.867421352700953,146768.6,153410.6,6556.867305,6.55825,152480.0736042874,,,,,2304.0,
