workload,size,threads,impl,status,runs,expected_runs,ops_median,ops_min,ops_max,cv_pct,ops_ci_low,ops_ci_high,wall_ms_median,cpu_s_median,ops_per_cpu_s,lat_p50_ns,lat_p99_ns,lat_p999_ns,bytes_per_task,peak_rss_kb_median,reason
spsc,10000000,6,tokio-tuned,ok,10,10,137734069.35,129938882.7,138707309.5,1.978354990691957,134212250.0,138700216.1,72.6036805,0.09075,110193138.51914993,,,,,9116.0,
spsc,10000000,12,tokio,ok,10,10,12995787.2,11808992.7,14479216.4,6.841367371534322,11825024.0,14054970.6,769.5248595,1.7193,5816613.47344945,,,,,2944.0,
spsc,10000000,12,crossbeam,ok,10,10,37076371.650000006,32911683.4,43003465.2,7.688260567088704,34441023.8,40046271.4,269.859831,0.5384,18581592.240901373,,,,,2304.0,
spsc,10000000,12,go,ok,10,10,29644874.470151916,29101636.94903537,30072258.52495151,0.9409620177859226,29316747.317087397,29843917.891156897,337.328289,0.5122,19523983.777025584,,,,,2816.0,
spsc,10000000,12,tokio-tuned-tokio-channels,ok,10,10,24096695.2,22321448.3,24434640.3,2.674300976906196,23288764.0,24269932.0,414.9956155,0.7032499999999999,14219739.201996122,,,,,9054.0,
spsc,10000000,12,tokio-tuned,ok,10,10,137677038.05,136450683.8,138394497.6,0.4871020731684823,136518038.9,138059788.1,72.633801,0.0931,107411509.52974296,,,,,9178.0,
spsc-cap1,1000000,1,tokio,ok,10,10,9587987.2,9415419.3,9636490.1,0.638337087346015,9555156.8,9614791.9,104.297221,0.1061,9425079.060512383,,,,,3008.0,
spsc-cap1,1000000,1,crossbeam,ok,10,10,134945.09999999998,133198.7,135439.1,0.4728848745232499,134575.8,135248.6,7410.421979,7.41145,134926.38678709185,,,,,2368.0,
spsc-cap1,1000000,1,go,ok,10,10,10934493.715502778,10864367.444205904,10991153.539259702,0.33447125141980943,10902939.94613795,10966272.72378944,91.4537085,0.09355,10689473.924768042,,,,,2560.0,
spsc-cap1,1000000,1,tokio-tuned-tokio-channels,ok,10,10,9948919.45,8691853.2,10045783.4,4.119666579557235,9724456.5,10018771.6,100.513639,0.10285,9723010.020797882,,,,,7096.0,
spsc-cap1,1000000,1,tokio-tuned,ok,10,10,41328110.4,40201441.4,41720416.5,1.2546722915740625,40275818.5,41578689.6,24.1966065,0.0265,37735849.056603774,,,,,7236.0,
spsc-cap1,1000000,2,tokio,ok,10,10,4951245.85,4710146.3,5016808.4,1.9553949587481485,4797868.2,4992873.9,201.969416,0.32804999999999995,3048331.73877846,,,,,2944.0,
spsc-cap1,1000000,2,crossbeam,ok,10,10,5754629.7,4648402.7,6224077.5,8.613896581720235,5282955.0,6204896.9,173.79661,0.34750000000000003,2878247.0042832457,,,,,2368.0,
spsc-cap1,1000000,2,go,ok,10,10,11532051.527778089,11378277.362031959,11603357.106484761,0.7385384406810145,11437389.067333762,11598449.208471373,86.716133,0.09265,10793336.439888164,,,,,2560.0,
spsc-cap1,1000000,2,tokio-tuned-tokio-channels,ok,10,10,5209154.65,5161860.5,5260685.7,0.6588143524709746,5172362.7,5253845.8,191.970229,0.3122,3203080.209971039,,,,,7094.0,
spsc-cap1,1000000,2,tokio-tuned,ok,10,10,20314437.450000003,18886296.6,20654895.7,2.8524548994510837,19550595.9,20571263.2,49.22611,0.08485,11785540.66254601,,,,,7236.0,
spsc-cap1,1000000,6,tokio,ok,10,10,5159303.4,5104065.6,5185459.4,0.5589017559769924,5111035.6,5177087.7,193.8246195,0.3124,3201040.3996095224,,,,,2944.0,
spsc-cap1,1000000,6,crossbeam,ok,10,10,6901709.0,5539674.1,8094267.3,12.237935572883893,5902019.6,8048355.1,144.8919645,0.28745,3478931.676904372,,,,,2304.0,
spsc-cap1,1000000,6,go,ok,10,10,11380835.340956341,11324061.855830742,11504725.876781486,0.5310267736535362,11332160.386740344,11482642.733899653,87.867023,0.1003,9970099.64135474,,,,,2688.0,
spsc-cap1,1000000,6,tokio-tuned-tokio-channels,ok,10,10,5429760.0,4480624.3,5458485.6,5.627773360563935,5374038.8,5442509.4,184.1702045,0.29855,3349523.5385508784,,,,,7030.0,
spsc-cap1,1000000,6,tokio-tuned,ok,10,10,22169118.5,21502139.0,22636451.7,1.6006268815022362,21733942.6,22496975.8,45.1078735,0.07855000000000001,12730791.172885928,,,,,9096.0,
spsc-cap1,1000000,12,tokio,ok,10,10,5097762.75,4722587.2,5208839.4,3.031643084747447,4881922.8,5195742.1,196.166155,0.32025,3122624.5139821423,,,,,2880.0,
spsc-cap1,1000000,12,crossbeam,ok,10,10,7099581.55,6126728.6,7576359.6,6.646697249933937,6501287.5,7558962.8,140.8551965,0.27985,3573438.7960658846,,,,,2240.0,
spsc-cap1,1000000,12,go,ok,10,10,11341568.191981984,11185236.543648714,11438624.99949241,0.7832828889195983,11222429.254844053,11422195.75471022,88.1712585,0.1011,9891235.543484747,,,,,2816.0,
spsc-cap1,1000000,12,tokio-tuned-tokio-channels,ok,10,10,5379328.3,4888280.5,5532039.1,4.462080484510385,4892313.9,5436216.0,185.9006215,0.30515000000000003,3277404.2657486713,,,,,9168.0,
spsc-cap1,1000000,12,tokio-tuned,ok,10,10,21175879.0,17438906.8,21703522.5,6.416598245659655,19431033.7,21653227.8,47.224152,0.08854999999999999,11293058.371912103,,,,,9260.0,
mpsc,10000000,1,tokio,ok,10,10,28531257.9,27879907.4,28633279.6,0.7767181591910441,28373543.8,28607665.5,350.492786,0.3524,28376846.77992443,,,,,2944.0,
mpsc,10000000,1,crossbeam,ok,10,10,14366474.649999999,13158712.7,14664051.6,3.413287226427715,13797494.0,14635853.1,696.077048,0.6978,14331001.317823676,,,,,2304.0,
mpsc,10000000,1,go,ok,10,10,36822847.78539722,36648881.53862178,37117375.9476145,0.443948350602253,36708946.61196172,37115645.36207219,271.5705225,0.2742,36469734.974622145,,,,,2560.0,
mpsc,10000000,1,tokio-tuned-tokio-channels,ok,10,10,34098286.2,33632431.4,34148482.5,0.4552181001510244,33996622.5,34145238.6,293.269991,0.29585,33800921.31360309,,,,,7098.0,
mpsc,10000000,1,tokio-tuned,ok,10,10,140374397.65,135958542.3,142351080.7,1.257609261450465,139335235.8,141650134.0,71.238069,0.0736,135869565.2173913,,,,,7234.0,
mpsc,10000000,2,tokio,ok,10,10,9389950.65,9131970.6,9486071.1,1.2532184105881605,9260804.8,9475780.3,1064.9933125,2.0551,4866153.2476798175,,,,,2880.0,
mpsc,10000000,2,crossbeam,ok,10,10,24894998.05,20181314.9,29356445.2,10.331440366387815,23119131.1,28265648.2,401.701198,0.79955,12507088.471190944,,,,,2304.0,
mpsc,10000000,2,go,ok,10,10,29854605.34871587,29432799.20210036,30428501.2135008,1.3349274197137475,29455522.357119974,30355692.55430382,334.977344,0.5211,19193347.543752432,,,,,2688.0,
mpsc,10000000,2,tokio-tuned-tokio-channels,ok,10,10,8666576.95,8614411.1,8681654.9,0.2686512047338238,8631379.8,8678943.2,1153.8583105,2.307,4334635.319746451,,,,,9096.0,
mpsc,10000000,2,tokio-tuned,ok,10,10,69992804.8,64595410.9,73801116.0,4.788271347286493,64693187.6,73683108.8,142.871908,0.2016,49616469.123715565,,,,,7108.0,
mpsc,10000000,6,tokio,ok,10,10,8361323.7,8220976.0,8486995.0,1.0931391080333295,8236696.5,8466742.3,1195.991595,4.0111,2493081.8532436676,,,,,2944.0,
mpsc,10000000,6,crossbeam,ok,10,10,37771660.0,33605806.0,42739796.5,8.347661349652933,35265420.0,42515393.0,264.8338805,1.2971500000000002,7711601.616098201,,,,,2304.0,
mpsc,10000000,6,go,ok,10,10,26855581.500553004,25129023.90525803,27300853.85331486,2.6892344965147905,25623928.0421883,27234438.845567323,372.3621685,0.7012499999999999,14260383.602997102,,,,,2752.0,
mpsc,10000000,6,tokio-tuned-tokio-channels,ok,10,10,6476607.050000001,6450959.0,6541156.5,0.44544377938985524,6462930.4,6528443.0,1544.018858,6.12105,1633711.2164142185,,,,,9096.0,
mpsc,10000000,6,tokio-tuned,ok,10,10,109933679.3,97073034.5,114572323.2,5.780396294577721,98435742.8,113555634.6,90.9685765,0.1288,77641436.41479817,,,,,9182.0,
mpsc,10000000,12,tokio,ok,10,10,8929623.0,8575481.0,9184177.3,2.3437305548620224,8602659.0,9074684.4,1119.8719075,3.81445,2621619.141892732,,,,,2942.0,
mpsc,10000000,12,crossbeam,ok,10,10,37869217.2,34220809.8,42745180.6,7.408904783399947,35686714.2,42375496.8,264.073383,1.2781,7824135.041595675,,,,,2304.0,
mpsc,10000000,12,go,ok,10,10,26086449.622159123,25401212.532976553,26725257.69629294,1.3970614672948818,25668864.380074646,26333440.91772842,383.340789,0.7370000000000001,13568523.279434383,,,,,2816.0,
mpsc,10000000,12,tokio-tuned-tokio-channels,ok,10,10,6779367.0,6639420.1,6945810.5,1.4951655929128276,6711998.8,6927311.3,1475.0644735,5.886150000000001,1698910.1278017282,,,,,9170.0,
mpsc,10000000,12,tokio-tuned,ok,10,10,109589875.3,103369001.5,115191553.0,3.3871438505382123,105582413.6,113182676.0,91.2536805,0.13285,75277566.548542,,,,,9202.0,
mpsc-cap1,1000000,1,tokio,ok,10,10,9388698.399999999,8076557.4,9459294.2,4.518616801341242,9150912.9,9428301.3,106.511046,0.1083,9233610.341643583,,,,,2944.0,
mpsc-cap1,1000000,1,crossbeam,ok,10,10,56927.25,56698.2,57055.5,0.2037239226944734,56814.5,57038.9,17566.2715535,17.566650000000003,56926.05991084028,,,,,2304.0,
mpsc-cap1,1000000,1,go,ok,10,10,10959473.926575426,10806026.836702812,11042852.17436244,0.5785199124649617,10906752.62031187,10997142.590446439,91.2452635,0.0936,10683772.878512032,,,,,2560.0,
mpsc-cap1,1000000,1,tokio-tuned-tokio-channels,ok,10,10,9844616.6,9400529.4,9890200.4,1.483672338144021,9710945.6,9869662.0,101.5783905,0.10385,9629275.222025031,,,,,7100.0,
mpsc-cap1,1000000,1,tokio-tuned,ok,10,10,34103920.7,32515933.7,34603261.5,1.6602660629497275,33738576.4,34287673.6,29.322215,0.0317,31545741.324921135,,,,,7232.0,
mpsc-cap1,1000000,2,tokio,ok,10,10,4869214.6,4745576.4,4917393.0,0.9749199623316647,4849414.3,4907844.6,205.372758,0.3341,2993125.486853227,,,,,2944.0,
mpsc-cap1,1000000,2,crossbeam,ok,10,10,6380113.9,4499391.7,6850929.4,11.503927522140556,5742544.1,6825986.6,156.751986,0.30989999999999995,3227092.3304542545,,,,,2304.0,
mpsc-cap1,1000000,2,go,ok,10,10,11466514.459638555,11195435.629850058,11575327.665983455,0.9293129960128474,11349720.44560319,11508801.453736557,87.2106075,0.09405,10632717.340430103,,,,,2560.0,
mpsc-cap1,1000000,2,tokio-tuned-tokio-channels,ok,10,10,5094275.9,5059741.7,5276393.5,1.1934614847359786,5080675.0,5134942.3,196.2989845,0.32145,3110904.394925466,,,,,7092.0,
mpsc-cap1,1000000,2,tokio-tuned,ok,10,10,28303160.950000003,27586443.6,30072554.2,2.563519148880584,27869828.7,29223038.0,35.332316,0.0597,16752110.850148581,,,,,7108.0,
mpsc-cap1,1000000,6,tokio,ok,10,10,5100976.95,5028501.4,5278164.4,1.5791128221768018,5065577.7,5246944.5,196.0409295,0.31605,3164065.9022718603,,,,,2880.0,
mpsc-cap1,1000000,6,crossbeam,ok,10,10,5990584.0,5560808.1,6143948.6,2.793816927496091,5762670.6,6070843.8,166.9286795,0.8233,1214625.220697609,,,,,2304.0,
mpsc-cap1,1000000,6,go,ok,10,10,10597609.386905778,10235090.9294178,10702336.326441463,1.1943156291895562,10571065.893259296,10644466.567194127,94.360915,0.1205,8298778.04797589,,,,,2688.0,
mpsc-cap1,1000000,6,tokio-tuned-tokio-channels,ok,10,10,5381904.449999999,5315404.9,5513140.9,1.127587553433113,5356729.6,5492475.8,185.8079505,0.30210000000000004,3310162.5606479635,,,,,6968.0,
mpsc-cap1,1000000,6,tokio-tuned,ok,10,10,20689141.700000003,20258941.3,21090725.4,1.4107577542602285,20336550.8,21012576.3,48.3355805,0.0886,11286681.71557562,,,,,9162.0,
mpsc-cap1,1000000,12,tokio,ok,10,10,5001458.05,4658332.3,5090578.7,2.6266267083969677,4825332.4,5039360.5,199.9418375,0.32830000000000004,3045995.6476498377,,,,,2880.0,
mpsc-cap1,1000000,12,crossbeam,ok,10,10,5903709.949999999,5619966.5,6125849.3,3.0617727794909895,5648625.1,6075152.3,169.38505,0.8366,1195314.6409326827,,,,,2304.0,
mpsc-cap1,1000000,12,go,ok,10,10,10162433.658805769,9895221.674636047,10241838.798434846,0.9482052336830501,10107927.701268122,10208152.185419407,98.40163,0.132,7575757.575757575,,,,,2816.0,
mpsc-cap1,1000000,12,tokio-tuned-tokio-channels,ok,10,10,5401308.949999999,4925717.6,5503046.1,3.272230427292824,5201002.6,5469623.1,185.1557105,0.3045,3284200.1176919267,,,,,9192.0,
mpsc-cap1,1000000,12,tokio-tuned,ok,10,10,20059344.2,18718818.5,20530003.8,2.9053334941779028,19240038.5,20525997.2,49.854873,0.09275,10781824.691599127,,,,,9206.0,
mpmc,10000000,1,tokio,ok,10,10,46164837.2,45278808.5,46345603.9,0.8277275017745003,45485451.8,46345053.2,216.6152105,0.21865,45735195.62280814,,,,,2944.0,
mpmc,10000000,1,crossbeam,ok,10,10,40167123.25,12942888.1,44051031.1,38.377962543581845,18605467.7,43885512.7,250.5651815,0.2526,39838023.57982019,,,,,2304.0,
mpmc,10000000,1,go,ok,10,10,36438657.0238035,35548006.61246956,36634098.72088784,0.9602207534257463,35890127.986385696,36620602.733519986,274.4338285,0.27675,36133695.84972352,,,,,2560.0,
mpmc,10000000,1,tokio-tuned,ok,10,10,139676320.85,129599542.9,141071683.2,2.408570457216884,137484919.6,140500472.2,71.594272,0.07425000000000001,134680195.75335658,,,,,7236.0,
mpmc,10000000,2,tokio,ok,10,10,13745805.35,13497000.7,14615664.5,2.754730876128876,13598932.1,14470525.1,727.5002815,1.4566,6865362.589958649,,,,,2944.0,
mpmc,10000000,2,crossbeam,ok,10,10,18790252.4,11954787.9,21714403.2,18.845114769480876,13542584.8,21382048.3,532.2040675,1.06055,9429137.914782712,,,,,2304.0,
mpmc,10000000,2,go,ok,10,10,23606480.018786564,23294608.08954511,23920382.30875411,0.9460987856291924,23384332.66875294,23901717.685707677,423.6125945,0.84805,11791764.488742158,,,,,2560.0,
mpmc,10000000,2,tokio-tuned,ok,10,10,105288990.19999999,101008185.9,107392944.2,1.7797313352619464,103507659.3,107061788.0,94.9774465,0.13679999999999998,73099766.75403371,,,,,7236.0,
mpmc,10000000,6,tokio,ok,10,10,8527371.45,8004873.0,10792268.7,9.81638828425542,8323065.0,9964232.8,1172.694678,5.368,1862911.9216017367,,,,,2816.0,
mpmc,10000000,6,crossbeam,ok,10,10,20757276.1,15465063.8,23187067.2,13.59226980107064,17126837.6,23089853.0,482.3334525,2.8520499999999998,3511875.591924443,,,,,2304.0,
mpmc,10000000,6,go,ok,10,10,20481014.45301298,20316916.097581044,20724663.645859037,0.5787476362931617,20335455.586894233,20585845.02926868,488.2570935,1.40205,7132435.031277308,,,,,2816.0,
mpmc,10000000,6,tokio-tuned,ok,10,10,71093717.35,68994624.9,78628317.7,4.451270390332313,69397616.5,75327299.9,140.664159,0.30295,33009503.511788405,,,,,9048.0,
mpmc,10000000,12,tokio,ok,10,10,9287740.850000001,8932203.2,13720239.3,17.843679237923755,8988724.5,13200742.6,1076.6959685,4.9582,2016861.3194039015,,,,,2880.0,
mpmc,10000000,12,crossbeam,ok,10,10,29809355.0,22351270.7,38285170.9,20.260691004292386,22922736.5,36850753.5,335.4956975,2.441,4096699.570772456,,,,,2304.0,
mpmc,10000000,12,go,ok,10,10,18672497.2943028,18493236.312415615,18772869.06215935,0.5190629445270626,18518211.664892633,18752723.364250574,535.54884,1.633,6123792.774692532,,,,,2816.0,
mpmc,10000000,12,tokio-tuned,ok,10,10,81970070.3,70085472.0,85169839.9,6.9450969062293675,73060286.3,84981555.6,122.0005335,0.25875,38649769.012549564,,,,,9192.0,
mpmc-cap1,1000000,1,tokio,ok,10,10,4911896.65,4772185.3,5012272.2,1.4364209234577343,4860154.0,4977442.6,203.587914,0.20565,4862653.9663082985,,,,,2944.0,
mpmc-cap1,1000000,1,crossbeam,ok,10,10,109675.35,107900.9,110122.3,0.6695184286851914,108692.9,110087.8,9117.842694,9.1187,109665.06357903828,,,,,2304.0,
mpmc-cap1,1000000,1,go,ok,10,10,10934114.575072475,10140669.953906802,10974263.147093173,2.337600886955583,10765902.101367364,10963399.764300061,91.45688,0.09384999999999999,10655304.036640167,,,,,2560.0,
mpmc-cap1,1000000,1,tokio-tuned,ok,10,10,37899561.0,37353610.3,38397240.8,0.9580979656017566,37359929.2,38183546.1,26.3855305,0.0291,34364261.16838488,,,,,7236.0,
mpmc-cap1,1000000,2,tokio,ok,10,10,2685949.05,2630444.3,2767348.6,1.8352838307281085,2646285.6,2754326.3,372.3080975,0.7336,1363143.2090457408,,,,,2880.0,
mpmc-cap1,1000000,2,crossbeam,ok,10,10,5922256.45,4078159.6,7673280.6,19.428993736861624,4969074.2,7519374.6,168.974833,0.3346,2990226.712983902,,,,,2304.0,
mpmc-cap1,1000000,2,go,ok,10,10,7565063.926379867,7503151.342321654,8263194.51199606,2.9557846524858857,7506685.491632275,7676515.151986211,132.1868455,0.26625,3755898.347404727,,,,,2560.0,
mpmc-cap1,1000000,2,tokio-tuned,ok,10,10,32206660.9,30745926.3,33325738.4,2.2880813431250715,31600456.0,33209732.2,31.04948,0.0474,21099394.171403646,,,,,7108.0,
mpmc-cap1,1000000,6,tokio,ok,10,10,2153551.55,1852299.1,2249723.2,6.585657769400359,1953416.3,2246306.7,464.386608,0.83245,1201341.0686738766,,,,,2880.0,
mpmc-cap1,1000000,6,crossbeam,ok,10,10,5608076.5,5357498.7,5681083.1,1.9024875086642363,5466548.6,5676660.5,178.314615,1.0526,950079.3419147178,,,,,2304.0,
mpmc-cap1,1000000,6,go,ok,10,10,7617891.00031862,7247308.195730806,7706727.334846297,2.0683564714813336,7335841.168885889,7692494.38322907,131.2699295,0.34445000000000003,2903179.531543389,,,,,2816.0,
mpmc-cap1,1000000,6,tokio-tuned,ok,10,10,20330592.35,18981864.8,21399832.4,3.264171858142917,19342487.3,20492095.5,49.1871325,0.0975,10256938.950699367,,,,,9172.0,
mpmc-cap1,1000000,12,tokio,ok,10,10,2032150.15,1632872.8,2248111.7,10.055809811716571,1702923.4,2165411.8,492.1864115,0.8951,1117507.4363059774,,,,,2816.0,
mpmc-cap1,1000000,12,crossbeam,ok,10,10,5186263.7,5122247.8,5265417.7,0.9450423129242153,5132936.4,5261507.4,192.8171285,1.4957500000000001,668564.4794470025,,,,,2304.0,
mpmc-cap1,1000000,12,go,ok,10,10,6733936.109753313,6534445.60139708,7022046.149252439,2.4121958894480304,6595730.377939572,6984972.17462992,148.5016105,0.40545,2466395.4006850794,,,,,2816.0,
mpmc-cap1,1000000,12,tokio-tuned,ok,10,10,19093447.15,17963603.5,19889624.9,2.987795092034709,18428777.2,19492747.6,52.3743005,0.111,9009367.30703518,,,,,9182.0,
pingpong,1000000,1,tokio,ok,10,10,8123240.8,6576031.2,8181448.8,6.143512557558734,7942599.8,8170603.8,123.1041995,0.1252,7987240.829346092,135.5,235.5,371.0,,3520.0,
pingpong,1000000,1,crossbeam,ok,10,10,134878.75,134456.5,135052.1,0.14149564011089916,134624.8,135040.6,7414.0687915,7.4154,134854.51711599523,7394.0,7930.0,11897.5,,2688.0,
pingpong,1000000,1,go,ok,10,10,3966805.6041537174,3876325.959800306,3983622.1025806833,0.776685789855358,3952412.0732971975,3977859.7418429493,252.092265,0.25525,3917729.070885034,261.0,326.0,486.0,,3072.0,
pingpong,1000000,1,tokio-tuned-tokio-channels,ok,10,10,8288106.7,8122518.4,8352691.7,0.9627017993515394,8147255.9,8348432.9,120.6548525,0.1233,8110300.081103001,130.0,231.0,371.0,,9170.0,
pingpong,1000000,1,tokio-tuned,ok,10,10,14305300.3,13148641.6,14391789.8,2.6244205627243584,14064714.4,14366955.9,69.904291,0.0722,13850415.512465375,80.0,131.0,291.0,,9304.0,
pingpong,1000000,2,tokio,ok,10,10,4367604.35,4343349.3,4396580.8,0.4249728788644864,4343881.6,4389246.3,228.9584975,0.3673,2722575.1513760677,140.0,2224.0,2374.5,,3328.0,
pingpong,1000000,2,crossbeam,ok,10,10,3843067.7,3832302.0,3857527.8,0.21337427801423814,3833092.0,3850973.3,260.2089445,0.5202,1922337.633513684,240.0,291.0,841.0,,2688.0,
pingpong,1000000,2,go,ok,10,10,4142266.429719233,4042966.905712206,4169219.8274019705,0.8588544941116228,4118752.956106223,4157576.1437515877,241.413833,0.25434999999999997,3931594.12655235,241.0,356.0,2504.5,,3072.0,
pingpong,1000000,2,tokio-tuned-tokio-channels,ok,10,10,4438376.05,4029353.9,4487128.4,3.071739921996847,4365572.9,4481031.4,225.3076645,0.36215,2761291.023070714,131.0,2189.5,2334.0,,9158.0,
pingpong,1000000,2,tokio-tuned,ok,10,10,7155252.65,7034370.9,7270320.3,1.0467478184963235,7079281.2,7247610.4,139.7574695,0.23185,4313143.320627373,80.0,2175.0,2309.0,,9306.0,
pingpong,1000000,6,tokio,ok,10,10,4452403.8,4301880.1,4493011.7,1.2149578451042895,4442359.4,4485824.3,224.597792,0.35914999999999997,2784354.5863742996,140.0,2189.0,2354.5,,3200.0,
pingpong,1000000,6,crossbeam,ok,10,10,3926189.55,3838195.7,4738465.9,6.926313334012117,3854995.5,4261485.8,254.7080985,0.5061,1975894.1692186843,281.0,301.0,937.0,,2688.0,
pingpong,1000000,6,go,ok,10,10,4049412.226569349,3965868.561264662,4078454.6546073398,0.7595107372509718,4034516.2548440923,4063093.8668784504,246.9506405,0.27895000000000003,3584885.7771472046,241.0,385.5,2635.0,,3072.0,
pingpong,1000000,6,tokio-tuned-tokio-channels,ok,10,10,4579426.8,4528848.6,4608941.0,0.54480034308262,4531424.9,4585326.9,218.3679725,0.3524,2837688.105545249,131.0,2164.0,2339.5,,11210.0,
pingpong,1000000,6,tokio-tuned,ok,10,10,7711118.7,7592247.5,8057749.5,1.6581652356656873,7647523.4,7807003.8,129.682984,0.2188,4570383.912248629,80.0,2164.0,2304.0,,11224.0,
pingpong,1000000,12,tokio,ok,10,10,4461016.75,4304737.3,4495614.3,1.205086204692715,4424646.9,4477415.2,224.1644275,0.36075,2772009.2152881823,140.0,2184.0,2409.5,,3200.0,
pingpong,1000000,12,crossbeam,ok,10,10,3856506.2,3799247.3,4295313.8,5.342104746378397,3808041.9,4268844.8,259.308573,0.5165500000000001,1936023.0492248712,275.5,301.0,721.5,,2688.0,
pingpong,1000000,12,go,ok,10,10,4020001.5776757835,4002751.779771543,4056355.1859801332,0.39643417208801607,4013608.6538828975,4042136.8023770577,248.7561545,0.28315,3531699.7335540536,241.0,420.5,2650.0,,3072.0,
pingpong,1000000,12,tokio-tuned-tokio-channels,ok,10,10,4522960.4,4243934.7,4624210.4,2.907320369365699,4270414.3,4584030.1,221.096093,0.36315,2753852.6637638034,131.0,2169.0,2445.0,,11176.0,
pingpong,1000000,12,tokio-tuned,ok,10,10,7487132.4,6713950.9,7674625.9,3.9431792323460217,7065524.2,7626363.2,133.5625155,0.23465000000000003,4261666.505026641,80.0,2154.5,2289.5,,11244.0,
spawn,10000,1,tokio,ok,10,10,3919632.7,3274369.6,3957162.9,6.41711442344322,3423304.6,3949270.8,2.5512595,0.009500000000000001,1052748.2269503546,,,,,5504.0,
spawn,10000,1,crossbeam,ok,10,10,17934.1,17760.8,18070.7,0.6054826033104166,17779.5,18008.8,557.596986,0.5971500000000001,16746.24510007925,,,,,88394.0,
spawn,10000,1,go,ok,10,10,1588235.464397227,1177306.4758331357,1819144.6418277018,14.572236103503023,1321789.5285454327,1786919.1797898011,6.298548,0.024650000000000002,405681.18231789605,,,,,29568.0,
spawn,10000,1,tokio-tuned,ok,10,10,11578947.55,11359867.0,11856025.2,1.4507215730926744,11379684.3,11733508.6,0.863651,0.00485,2062074.829931973,,,,,11352.0,
spawn,10000,2,tokio,ok,10,10,3323579.05,1533236.0,3656823.2,19.594463108634404,2648110.1,3385141.8,3.008973,0.01345,743504.6987285793,,,,,5504.0,
spawn,10000,2,crossbeam,ok,10,10,21494.199999999997,21216.1,22094.2,1.610154512944609,21317.9,22088.2,465.244448,1.0568,9462.979919060539,,,,,88438.0,
spawn,10000,2,go,ok,10,10,5357106.6633925475,2567439.5772351297,5539616.84686117,17.643405544101636,5174542.492825497,5521875.184637701,1.866719,0.0094,1064311.5942028984,,,,,5120.0,
spawn,10000,2,tokio-tuned,ok,10,10,6285088.300000001,4331340.6,9038592.1,18.565616841112874,5435125.3,6412155.4,1.5910715,0.00935,1069549.302219172,,,,,9242.0,
