workload,size,threads,impl,status,runs,expected_runs,ops_median,ops_min,ops_max,cv_pct,ops_ci_low,ops_ci_high,wall_ms_median,cpu_s_median,ops_per_cpu_s,lat_p50_ns,lat_p99_ns,lat_p999_ns,bytes_per_task,peak_rss_kb_median,reason
spsc,10000000,6,tokio-tuned,ok,10,10,136606058.35,133118244.4,137007661.4,0.9435634095648541,134480384.7,136986055.5,73.203197,0.09154999999999999,109233871.44885516,,,,,9048.0,
spsc,10000000,12,tokio,ok,10,10,13372816.600000001,12597754.5,14711317.4,4.396435092463278,13014471.1,14025126.6,747.7979845,1.6574,6033557.149399,,,,,2816.0,
spsc,10000000,12,crossbeam,ok,10,10,36786688.95,28242826.0,42186310.4,10.535267432478664,33006948.2,38712676.7,271.9261875,0.54415,18382597.61390741,,,,,2176.0,
spsc,10000000,12,go,ok,10,10,29425520.207537442,28785000.361985773,29894126.30460882,1.2416898227566897,28840344.097490907,29738104.719452683,339.841063,0.52,19230775.63154514,,,,,2816.0,
spsc,10000000,12,tokio-tuned,ok,10,10,136159582.7,132275044.8,137107310.8,1.1943258507857224,133353914.3,136818805.2,73.4432365,0.09455,105764885.38688359,,,,,9170.0,
spsc-cap1,1000000,1,tokio,ok,10,10,9885325.2,9687622.5,10056479.8,1.1516846116844237,9724059.0,10011066.6,101.160172,0.10295,9713455.423778389,,,,,2944.0,
spsc-cap1,1000000,1,crossbeam,ok,10,10,135570.3,134124.8,135915.1,0.3618090191871294,135106.7,135603.5,7376.2481835,7.3773,135550.94682336357,,,,,2304.0,
spsc-cap1,1000000,1,go,ok,10,10,10870263.58616323,10728251.867512397,10949684.29541749,0.6861898205058793,10749569.872085923,10939527.77821779,91.994113,0.0943,10604465.795818489,,,,,2560.0,
spsc-cap1,1000000,1,tokio-tuned,ok,10,10,40401911.05,39513369.2,41097020.9,1.416914953423274,39666773.7,40931087.3,24.7527065,0.02735,36563193.49750006,,,,,7230.0,
spsc-cap1,1000000,2,tokio,ok,10,10,5120650.15,5043732.3,5284876.1,1.5045298116959887,5052277.0,5226619.3,195.288111,0.32035,3121585.841613063,,,,,2816.0,
spsc-cap1,1000000,2,crossbeam,ok,10,10,6136807.050000001,5557810.0,6259710.5,3.9041736224607244,5777080.7,6191272.9,162.951788,0.32705,3057667.963717481,,,,,2304.0,
spsc-cap1,1000000,2,go,ok,10,10,11496429.185142789,11397113.83136411,11647098.144132746,0.8254081843385684,11402105.382795986,11615299.514552495,86.984425,0.09315,10735450.381820152,,,,,2560.0,
spsc-cap1,1000000,2,tokio-tuned,ok,10,10,20281944.9,19950494.8,23693267.2,5.3630590641716225,20040466.1,20647517.7,49.305067,0.08335000000000001,11997604.79731461,,,,,7232.0,
spsc-cap1,1000000,6,tokio,ok,10,10,5411501.8,5319472.3,5443020.7,0.780196939796121,5334898.9,5434862.1,184.7915855,0.29910000000000003,3343364.918500031,,,,,2880.0,
spsc-cap1,1000000,6,crossbeam,ok,10,10,6898126.8,6114187.6,8196616.8,8.382923022400087,6639057.3,7674299.3,144.9812275,0.28900000000000003,3460658.8351997137,,,,,2176.0,
spsc-cap1,1000000,6,go,ok,10,10,11256988.567931272,11126898.57296747,11414392.274812361,0.7986080474420206,11166584.968208844,11376959.947287358,88.8337075,0.1015,9852216.748768473,,,,,2688.0,
spsc-cap1,1000000,6,tokio-tuned,ok,10,10,21674491.75,20523775.4,22684889.6,3.182527731178232,20738543.1,22222149.6,46.1389485,0.0797,12547051.442910917,,,,,9108.0,
spsc-cap1,1000000,12,tokio,ok,10,10,5292448.65,4997717.4,5422644.9,2.9009473128586434,5076515.8,5418814.8,188.9644055,0.30924999999999997,3234055.9212975632,,,,,2752.0,
spsc-cap1,1000000,12,crossbeam,ok,10,10,7209287.3,6640071.8,7656249.1,4.010728595394194,6895371.4,7479634.8,138.710175,0.2732,3660322.5987540167,,,,,2176.0,
spsc-cap1,1000000,12,go,ok,10,10,11232873.325975284,10840088.894799387,11435849.072225574,1.5266547780808601,11141797.105913745,11403590.527671387,89.024425,0.1021,9794356.877202172,,,,,2816.0,
spsc-cap1,1000000,12,tokio-tuned,ok,10,10,20549985.1,16766658.8,22182418.6,8.852427010541577,17523326.0,21587261.7,48.663772,0.0885,11299492.735766787,,,,,9176.0,
mpsc,10000000,1,tokio,ok,10,10,28244022.95,27938593.9,28380771.5,0.4595049671296097,28108300.6,28323879.2,354.0572385,0.35615,28078057.551858276,,,,,2944.0,
mpsc,10000000,1,crossbeam,ok,10,10,14830224.2,13772550.1,15009816.4,2.3951058146941056,14630747.5,14933864.9,674.2986535,0.6761999999999999,14788524.10529429,,,,,2304.0,
mpsc,10000000,1,go,ok,10,10,36819162.360559024,35862653.99670182,37382550.80097068,1.4357441982320023,35983409.100779176,37230318.511368945,271.5977205,0.27395,36503012.71442772,,,,,2560.0,
mpsc,10000000,1,tokio-tuned,ok,10,10,138444178.95,137330010.2,139356771.5,0.5073351633857044,137367488.6,138879310.1,72.23144,0.07485,133600594.018406,,,,,7230.0,
mpsc,10000000,2,tokio,ok,10,10,9343157.05,9257639.1,9394459.5,0.5498841582243026,9282119.3,9394069.8,1070.3037845,2.06245,4848617.576130455,,,,,2816.0,
mpsc,10000000,2,crossbeam,ok,10,10,21034701.9,11713749.3,24815963.9,16.631738232894573,18595633.3,21548029.3,475.4076335,0.94925,10534815.019413358,,,,,2304.0,
mpsc,10000000,2,go,ok,10,10,30634432.707742438,29729269.456359044,31343283.685007796,1.576557470621228,30092922.24941031,31016997.98486286,326.4315405,0.51305,19492264.22490772,,,,,2688.0,
mpsc,10000000,2,tokio-tuned,ok,10,10,71827693.75,63530801.5,80095668.8,6.1220925600254885,66584094.4,73392341.3,139.2251635,0.18255,54783462.026703,,,,,7102.0,
mpsc,10000000,6,tokio,ok,10,10,8131473.05,8037544.6,8291069.2,1.1223699424319602,8038693.9,8281034.7,1229.7977285,4.169549999999999,2398363.8425196875,,,,,2816.0,
mpsc,10000000,6,crossbeam,ok,10,10,38812388.599999994,35938304.1,44053918.4,7.652627240537358,37126328.9,43442718.5,257.8590465,1.2348,8109056.5395101635,,,,,2176.0,
mpsc,10000000,6,go,ok,10,10,27611834.661361195,27189167.93989915,27875969.64190942,0.71126724793166,27466400.955971383,27844443.718385104,362.1636945,0.67345,14848916.327872362,,,,,2688.0,
mpsc,10000000,6,tokio-tuned,ok,10,10,100921406.85,95762741.0,110152597.5,4.608583582703944,98254743.2,108692278.0,99.090133,0.13019999999999998,76821274.8909486,,,,,9160.0,
mpsc,10000000,12,tokio,ok,10,10,8759981.35,8366262.4,9165764.0,2.520792353229124,8533787.8,8884239.4,1141.584834,3.89865,2564992.9467875073,,,,,2816.0,
mpsc,10000000,12,crossbeam,ok,10,10,39968959.0,36014574.9,54172266.7,13.559201737032724,38326827.8,49379669.9,250.329805,1.1964000000000001,8367208.732736303,,,,,2176.0,
mpsc,10000000,12,go,ok,10,10,26583637.107398618,26315098.56384639,27115269.861998215,1.078540238571206,26338659.054091837,27032896.599497605,376.172231,0.7262,13770386.671585474,,,,,2816.0,
mpsc,10000000,12,tokio-tuned,ok,10,10,101900631.19999999,92234901.4,108986762.9,5.5282942652719465,92872669.0,107717522.0,98.1402255,0.1355,73801742.91938998,,,,,9174.0,
mpsc-cap1,1000000,1,tokio,ok,10,10,9942719.100000001,9782245.8,10078052.2,0.7791429359408474,9897049.3,9989734.4,100.5761095,0.1025,9756097.560975611,,,,,2944.0,
mpsc-cap1,1000000,1,crossbeam,ok,10,10,57323.350000000006,57248.8,57437.6,0.09440354249398819,57264.9,57373.4,17444.8992055,17.44495,57323.180132138725,,,,,2304.0,
mpsc-cap1,1000000,1,go,ok,10,10,10882139.270664472,10815073.118816718,10963849.91730571,0.5109155970625858,10819541.186320063,10961592.432625202,91.8936965,0.0941,10626992.561105207,,,,,2560.0,
mpsc-cap1,1000000,1,tokio-tuned,ok,10,10,33666169.35,31192677.6,34019218.6,2.4901507116749837,33260565.9,33974718.3,29.7034355,0.032,31250000.0,,,,,7166.0,
mpsc-cap1,1000000,2,tokio,ok,10,10,5158537.05,4943565.2,5180254.1,1.352248783095133,5120336.0,5168392.6,193.8534105,0.31685,3156077.0495176883,,,,,2816.0,
mpsc-cap1,1000000,2,crossbeam,ok,10,10,6265145.9,4952914.9,6898073.3,9.825140390957115,5310062.6,6740614.4,159.620136,0.31545,3170265.731482663,,,,,2304.0,
mpsc-cap1,1000000,2,go,ok,10,10,11485500.557948083,11407739.85260721,11563035.791330636,0.471260962344438,11431149.381379917,11559345.140441477,87.066297,0.09435,10598860.917332254,,,,,2560.0,
mpsc-cap1,1000000,2,tokio-tuned,ok,10,10,28066868.6,25869136.4,29627682.5,4.532914638016316,26382569.3,29048590.7,35.6301705,0.058899999999999994,16979152.253124855,,,,,7102.0,
mpsc-cap1,1000000,6,tokio,ok,10,10,5405561.15,5098952.1,5442317.4,1.918145401199408,5316492.7,5439086.3,184.994786,0.29995,3333900.190842028,,,,,2688.0,
mpsc-cap1,1000000,6,crossbeam,ok,10,10,5965291.199999999,5770353.6,6116724.0,1.7896792764170661,5887942.2,6095247.9,167.6364285,0.8285499999999999,1206928.5081713963,,,,,2176.0,
mpsc-cap1,1000000,6,go,ok,10,10,10600485.898780122,10340722.462020129,10738674.54816651,1.1054764354963038,10492911.2200238,10699441.652847178,94.33539,0.12085,8274790.134615121,,,,,2688.0,
mpsc-cap1,1000000,6,tokio-tuned,ok,10,10,20594946.8,19871300.3,21023199.1,1.9548494859975654,20072078.8,20965540.7,48.5603405,0.0884,11312347.478459831,,,,,9094.0,
mpsc-cap1,1000000,12,tokio,ok,10,10,5233364.699999999,5135872.4,5332760.9,0.9896892618226402,5214144.8,5286321.4,191.0819215,0.31584999999999996,3166059.9178718943,,,,,2816.0,
mpsc-cap1,1000000,12,crossbeam,ok,10,10,5776029.0,5056905.5,6056618.7,4.725071664225575,5540101.4,5905172.8,173.1299025,0.8559,1168383.8204873202,,,,,2176.0,
mpsc-cap1,1000000,12,go,ok,10,10,10116605.403397525,10021616.727497378,10219177.025556874,0.6951017475819505,10031091.065825796,10191477.99820416,98.847866,0.1335,7490640.907091365,,,,,2816.0,
mpsc-cap1,1000000,12,tokio-tuned,ok,10,10,19697037.3,18112682.4,20550719.4,3.3737723328746854,19385550.2,20288615.7,50.769132,0.0947,10559768.064228367,,,,,9120.0,
mpmc,10000000,1,tokio,ok,10,10,45907374.45,45625124.7,46223194.7,0.49620829989407805,45676284.5,46209514.0,217.829999,0.2199,45475300.64571205,,,,,2944.0,
mpmc,10000000,1,crossbeam,ok,10,10,45694957.85,10387399.8,46421595.9,37.7613172160953,15786729.5,45922070.1,218.844799,0.2208,45290189.50498315,,,,,2432.0,
mpmc,10000000,1,go,ok,10,10,36431828.88742026,36186800.025157064,36735195.635341525,0.5188089526011852,36192656.20169525,36710625.73202823,274.4852705,0.27680000000000005,36127186.49093818,,,,,2560.0,
mpmc,10000000,1,tokio-tuned,ok,10,10,137764441.75,136574348.2,138730270.1,0.45872799667946035,137104752.4,138511435.6,72.5876725,0.07505,133244562.80514869,,,,,7228.0,
mpmc,10000000,2,tokio,ok,10,10,13915323.649999999,13499251.1,14596338.6,2.3675234691223714,13673828.2,14273902.3,718.660087,1.4388999999999998,6950019.175464679,,,,,2816.0,
mpmc,10000000,2,crossbeam,ok,10,10,20529381.200000003,9643053.9,28383500.4,29.638189194617144,11384744.3,23282304.1,487.1615,0.97125,10296735.320544764,,,,,2304.0,
mpmc,10000000,2,go,ok,10,10,24033900.698904827,23753979.48339812,24625344.77175673,1.2044775963917551,23814140.917845096,24539875.855320197,416.079006,0.83345,11998325.460174542,,,,,2624.0,
mpmc,10000000,2,tokio-tuned,ok,10,10,108044042.1,100661685.5,110843001.6,2.867787442077248,105184598.3,110448398.6,92.554982,0.12905,77490287.44363114,,,,,7168.0,
mpmc,10000000,6,tokio,ok,10,10,9657169.55,8105604.1,12066192.4,14.138667306719624,8588237.9,11955451.4,1038.2067155,4.76715,2102968.565010374,,,,,2752.0,
mpmc,10000000,6,crossbeam,ok,10,10,26474339.9,18701085.3,31903245.8,13.350719906169878,23217434.2,28964876.6,377.7242445,2.2236000000000002,4497221.633827635,,,,,2176.0,
mpmc,10000000,6,go,ok,10,10,20886461.691754453,20581028.659282044,21549755.95784918,1.6332086578459544,20669188.92641341,21518046.632697046,478.779791,1.3746,7274928.640364686,,,,,2816.0,
mpmc,10000000,6,tokio-tuned,ok,10,10,71633710.0,67901729.4,76573167.0,3.9438793818114712,70443324.9,76341278.3,139.599265,0.2882,34698126.30117974,,,,,9042.0,
mpmc,10000000,12,tokio,ok,10,10,9801531.649999999,9314769.4,11505917.1,8.09417078190216,9426325.5,11498436.1,1020.566392,4.8469,2063174.8647153396,,,,,2752.0,
mpmc,10000000,12,crossbeam,ok,10,10,28049497.85,23863763.2,43738625.1,21.17860694126601,25083621.5,36314823.7,356.659699,2.4884,4021829.09968747,,,,,2176.0,
mpmc,10000000,12,go,ok,10,10,18816218.664757643,18506000.066232976,18952872.26732773,0.6641355384533226,18755165.95807743,18924794.92964472,531.456495,1.62115,6168460.948161108,,,,,2816.0,
mpmc,10000000,12,tokio-tuned,ok,10,10,81304652.55000001,75658573.1,87261508.3,4.65347594881845,76880311.4,85918152.3,122.9970085,0.2602,38434723.0100208,,,,,9130.0,
mpmc-cap1,1000000,1,tokio,ok,10,10,4900383.15,3311441.8,4957614.1,10.632228103899882,4742857.6,4944885.7,204.073119,0.20600000000000002,4854562.263413733,,,,,2944.0,
mpmc-cap1,1000000,1,crossbeam,ok,10,10,110287.9,109223.1,110824.1,0.5432718805214456,109314.6,110728.5,9067.195462,9.068100000000001,110276.8805469097,,,,,2304.0,
mpmc-cap1,1000000,1,go,ok,10,10,10774076.162461571,10617159.334003432,10858690.121205676,0.6255215060535222,10700541.098541947,10814163.903080046,92.8153975,0.09515000000000001,10509724.394489657,,,,,2560.0,
mpmc-cap1,1000000,1,tokio-tuned,ok,10,10,36842152.7,36319454.7,38042937.4,1.3450294661720468,36323684.3,37119395.4,27.1428225,0.02965,33726908.72690873,,,,,7228.0,
mpmc-cap1,1000000,2,tokio,ok,10,10,2644476.25,2534479.5,2703496.7,1.6925084038505729,2607545.4,2668558.9,378.1477225,0.7428999999999999,1346076.2854715972,,,,,2816.0,
mpmc-cap1,1000000,2,crossbeam,ok,10,10,6637328.5,5383004.0,7781765.4,15.360245916441947,5528125.7,7747820.2,150.9997765,0.2985,3358678.5102184843,,,,,2304.0,
mpmc-cap1,1000000,2,go,ok,10,10,7361693.422376612,7141151.223846212,7504345.710318252,1.3970789400381682,7335015.53112521,7494954.920994031,135.838603,0.27349999999999997,3656331.080979913,,,,,2624.0,
mpmc-cap1,1000000,2,tokio-tuned,ok,10,10,32291461.4,29620127.5,34038799.9,3.4578116210904724,31493765.7,32827592.5,30.968152,0.045700000000000005,21881942.848387346,,,,,7104.0,
mpmc-cap1,1000000,6,tokio,ok,10,10,2223795.8499999996,2036211.1,2314370.8,4.230697509857834,2054129.1,2290515.9,449.7092735,0.8068,1239492.0479241582,,,,,2816.0,
mpmc-cap1,1000000,6,crossbeam,ok,10,10,5593285.95,5269402.1,5664820.1,2.1210726529723676,5466552.7,5634004.1,178.785905,1.0556,947329.9703119388,,,,,2176.0,
mpmc-cap1,1000000,6,go,ok,10,10,7380551.996470739,7158996.589310845,7603456.680434677,2.4197734251775453,7182267.578912328,7567149.370080218,135.5018275,0.35875,2787657.936848727,,,,,2816.0,
mpmc-cap1,1000000,6,tokio-tuned,ok,10,10,20022537.799999997,19455164.7,20410781.3,1.6370995519526392,19619825.1,20350178.5,49.9441055,0.10025,9975064.825483628,,,,,9152.0,
mpmc-cap1,1000000,12,tokio,ok,10,10,1992865.35,1430841.9,2236149.5,13.959203960735003,1522164.9,2198240.5,501.790047,0.91135,1097277.797483467,,,,,2816.0,
mpmc-cap1,1000000,12,crossbeam,ok,10,10,5171198.75,5113152.0,5252230.4,0.8365090660741672,5117937.3,5197917.2,193.3794755,1.49415,669280.2107797049,,,,,2176.0,
mpmc-cap1,1000000,12,go,ok,10,10,6609314.354743159,6567076.082268914,6962098.68287536,1.7952266413330116,6577885.34286711,6707762.084103826,151.303791,0.41685,2398996.962018673,,,,,2816.0,
mpmc-cap1,1000000,12,tokio-tuned,ok,10,10,18822873.95,18072006.1,19904633.7,2.8874383571482,18330643.7,19504416.6,53.126926,0.10999999999999999,9090939.143600475,,,,,9122.0,
pingpong,1000000,1,tokio,ok,10,10,7576805.35,6762328.5,7650637.5,3.5915183230130125,7356415.9,7634133.3,131.986305,0.13419999999999999,7451829.6407351885,140.5,245.5,381.0,,3456.0,
pingpong,1000000,1,crossbeam,ok,10,10,135172.8,134982.3,135752.1,0.20337678989048605,134999.8,135620.2,7397.937186,7.3992,135149.7471280777,7384.0,8581.0,12007.5,,2688.0,
pingpong,1000000,1,go,ok,10,10,3819638.723120269,3775284.7953096647,3842642.749576582,0.49674207613428545,3802060.2132428056,3831642.605068669,261.8048665,0.26485000000000003,3775722.2414204073,270.0,350.5,501.0,,3072.0,
pingpong,1000000,1,tokio-tuned,ok,10,10,13857390.399999999,13543749.4,13997183.5,1.2013328093231563,13609510.2,13996946.9,72.1640095,0.0749,13351230.04222839,90.0,145.5,310.0,,9300.0,
pingpong,1000000,2,tokio,ok,10,10,4181170.75,3257764.4,4207550.8,7.162502661706703,4133573.2,4206479.2,239.167492,0.3835,2607561.929595828,141.0,2214.0,2480.0,,3200.0,
pingpong,1000000,2,crossbeam,ok,10,10,3819201.1,3813025.7,3827670.6,0.12686310562918096,3814303.4,3826829.1,261.8348655,0.52405,1908215.0213317354,231.0,300.0,992.0,,2688.0,
pingpong,1000000,2,go,ok,10,10,4009070.7544373376,3978138.5849578856,4029923.2927071797,0.3619569654819252,3997891.4800502895,4023136.316700261,249.4345455,0.26249999999999996,3809526.020949346,250.0,370.5,2449.5,,3072.0,
pingpong,1000000,2,tokio-tuned,ok,10,10,7199065.85,7118403.5,7253507.7,0.5330953025914748,7140130.1,7223195.4,138.906913,0.2311,4327131.112072696,81.0,2164.0,2304.0,,9304.0,
pingpong,1000000,6,tokio,ok,10,10,4263256.199999999,4135141.4,4290842.6,1.2318378574258204,4169945.0,4270684.7,234.5625955,0.37565,2662053.621477164,141.0,2184.0,2439.5,,3072.0,
pingpong,1000000,6,crossbeam,ok,10,10,3832028.3,3781085.0,4799563.9,7.953345121562667,3791488.5,4105609.5,260.9584975,0.52005,1922892.0473873368,280.0,300.5,1102.0,,2688.0,
pingpong,1000000,6,go,ok,10,10,3892224.706697059,3830863.998623892,3919304.913781896,0.6547090057943014,3858592.062188527,3904970.2222785978,256.9225025,0.29125,3433476.4960408625,251.0,421.0,2620.0,,3072.0,
pingpong,1000000,6,tokio-tuned,ok,10,10,7612741.25,6152082.3,7822569.5,6.32750382521504,7522347.5,7665160.8,131.358775,0.2218,4508599.268867005,81.0,2144.0,2294.0,,11164.0,
pingpong,1000000,12,tokio,ok,10,10,4103235.35,3985418.1,4275229.9,2.66409867483166,3985681.9,4270819.3,243.724529,0.39335,2542348.3426357796,150.0,2184.0,2635.0,,3008.0,
pingpong,1000000,12,crossbeam,ok,10,10,4182883.25,3769769.9,4884392.0,9.641963681786788,3814888.5,4798262.8,239.209312,0.4749,2106697.4613874163,281.0,301.0,907.0,,2560.0,
pingpong,1000000,12,go,ok,10,10,3885324.3264715425,3856274.1035930812,3906278.076373674,0.3830009829400069,3875486.674412292,3902551.2046523844,257.3789195,0.29375,3404255.417778337,250.5,451.0,2634.5,,3136.0,
pingpong,1000000,12,tokio-tuned,ok,10,10,7328220.7,6029770.0,7622026.4,7.066883105185104,6619952.2,7563051.1,136.4744665,0.2384,4194720.177501414,85.5,2134.0,2425.0,,11142.0,
spawn,10000,1,tokio,ok,10,10,3967831.4,2608145.4,4004869.9,11.231749213143923,3898135.5,4002590.5,2.520269,0.00915,1092928.8103201147,,,,,5378.0,
spawn,10000,1,crossbeam,ok,10,10,18321.1,18217.5,18577.0,0.6812048703064272,18233.4,18483.8,545.819375,0.5993999999999999,16683.39645227602,,,,,88336.0,
spawn,10000,1,go,ok,10,10,1352179.7672043124,837870.8929768237,1607845.772860914,20.006843752851307,960498.7216722514,1536853.044421354,7.401496,0.02545,393050.193050193,,,,,30080.0,
spawn,10000,1,tokio-tuned,ok,10,10,11367376.65,3585243.3,11630043.7,23.35548368666952,10813558.0,11589258.1,0.87979,0.00485,2062074.829931973,,,,,11352.0,
spawn,10000,2,tokio,ok,10,10,3370421.3,2425597.2,4160438.1,12.398747345503127,3226645.4,3391645.9,2.966991,0.01365,732610.5624731644,,,,,5376.0,
spawn,10000,2,crossbeam,ok,10,10,21180.5,20490.9,21920.1,2.2986920440471468,20508.9,21786.4,472.1328465,1.0605499999999999,9429.292169251807,,,,,88466.0,
spawn,10000,2,go,ok,10,10,4981046.862323546,2591097.1456732955,5178014.976890519,21.06043350507594,3127217.392582428,5147014.165612387,2.0076415,0.0104,961894.1916389198,,,,,5504.0,
spawn,10000,2,tokio-tuned,ok,10,10,6443797.6,4272490.9,7986958.9,14.094260032733999,6172210.9,6552143.9,1.551892,0.009600000000000001,1041779.7069994574,,,,,9184.0,
spawn,10000,6,tokio,ok,10,10,3857356.2,2822114.8,3989728.8,8.911591225564186,3766169.1,3908196.5,2.5924535,0.0165,606261.0229276896,,,,,5376.0,
spawn,10000,6,crossbeam,ok,10,10,29176.949999999997,28321.1,30116.2,2.135270558379084,28424.9,29984.7,342.738086,0.7388999999999999,13535.821703056974,,,,,87786.0,
spawn,10000,6,go,ok,10,10,5823082.7173974775,5672748.230953464,5983144.285917712,1.6133243009353606,5699441.112804478,5882923.930852112,1.7173485,0.01145,873379.0999237223,,,,,5760.0,
spawn,10000,6,tokio-tuned,ok,10,10,5512136.7,3172232.6,6417463.7,15.394380825741003,5366004.4,5638141.8,1.814181,0.01865,536196.8834454603,,,,,9104.0,
spawn,10000,12,tokio,ok,10,10,3929310.75,3093461.2,4023631.6,9.024186248888784,3226948.4,4014569.7,2.5451235,0.01755,569842.1975452951,,,,,5376.0,
spawn,10000,12,crossbeam,ok,10,10,29187.2,28663.4,30547.3,2.1476751526373254,28738.4,30225.0,342.6181395,0.7317499999999999,13665.870065187555,,,,,87402.0,
spawn,10000,12,go,ok,10,10,5370708.157628973,4212947.652018949,5720116.9649517,8.064437830491348,5187273.543089384,5689531.37605868,1.862041,0.01285,778221.8992248062,,,,,6144.0,
spawn,10000,12,tokio-tuned,ok,10,10,6081081.3,5786203.3,8705599.3,13.66414168623156,5817366.1,6423783.4,1.644505,0.020200000000000003,495098.03921568627,,,,,9110.0,
spawn,1000000,1,tokio,ok,10,10,4302139.050000001,4014681.2,4340558.9,2.8778891855052424,4029949.6,4334929.1,232.4429795,0.6303000000000001,1586546.728130606,,,,,260780.0,
spawn,1000000,1,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,1,go,ok,10,10,1442106.9525226317,1398635.9400187817,1463025.0926535255,1.1651211881136734,1427273.413116528,1446963.822932363,693.430451,1.41375,707338.7878964479,,,,,208192.0,
spawn,1000000,1,tokio-tuned,ok,10,10,6676350.1,6598084.0,6862981.7,1.14398102063348,6631012.6,6746466.2,149.78245,0.3156,3168567.8073510774,,,,,298108.0,
spawn,1000000,2,tokio,ok,10,10,3857111.9000000004,2271424.1,3879706.3,13.526808267022094,3662814.3,3863016.1,259.261497,1.1259000000000001,888179.1939980891,,,,,260620.0,
spawn,1000000,2,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,2,go,ok,10,10,5222103.491802564,4668817.282646841,5530843.898650936,4.8892846214959444,4975320.148293795,5520019.235721431,191.4976075,0.67665,1477868.9210969354,,,,,38684.0,
spawn,1000000,2,tokio-tuned,ok,10,10,6025274.9,5442689.8,6340143.4,4.9961646050034485,5521630.5,6257415.9,165.982626,0.65595,1524524.3783754462,,,,,74726.0,
spawn,1000000,6,tokio,ok,10,10,3832299.3499999996,3719270.0,3955758.7,1.7044963002347966,3779873.3,3898028.8,260.9402925,1.4506000000000001,689370.2435068984,,,,,260620.0,
spawn,1000000,6,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,6,go,ok,10,10,5983311.097984975,5960056.263169526,6011465.138449633,0.29337775869853916,5962720.558275692,6003759.590277989,167.1315405,0.8921,1120951.9745900128,,,,,23488.0,
spawn,1000000,6,tokio-tuned,ok,10,10,4948808.1,4843367.6,5063236.9,1.6901351483584788,4851585.5,5058544.8,202.06923,1.5611000000000002,640576.3199209252,,,,,19316.0,
spawn,1000000,12,tokio,ok,10,10,3854637.4,3617641.3,4018618.9,3.6039217789904052,3717869.1,4013511.5,259.428837,1.4646,682794.5702978572,,,,,260514.0,
spawn,1000000,12,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,12,go,ok,10,10,5895236.569460489,5890241.0827375185,6215259.496282554,1.6959798856782504,5891228.666285096,5940786.058552993,169.628481,0.9674499999999999,1033652.9051133024,,,,,25034.0,
spawn,1000000,12,tokio-tuned,ok,10,10,5415435.25,5240535.4,5640183.3,2.471035940580947,5264350.5,5595510.8,184.6605955,1.4972500000000002,667902.7719136011,,,,,17426.0,
