workload,size,threads,impl,status,runs,expected_runs,ops_median,ops_min,ops_max,cv_pct,ops_ci_low,ops_ci_high,wall_ms_median,cpu_s_median,ops_per_cpu_s,lat_p50_ns,lat_p99_ns,lat_p999_ns,bytes_per_task,peak_rss_kb_median,reason
spsc-cap1,1000000,1,crossbeam,ok,10,10,135118.2,134782.3,135395.1,0.11181234919160508,135025.3,135171.9,7400.9270025,7.40245,135090.4110375896,,,,,2304.0,
spsc-cap1,1000000,1,go,ok,10,10,10833639.436429191,10583332.994666677,10906074.249295102,0.8998768420909328,10715753.963931521,10901576.749553172,92.3051965,0.0947,10559662.090813093,,,,,2560.0,
spsc-cap1,1000000,1,tokio-tuned-tokio-channels,ok,10,10,9508126.75,9188940.5,9633094.0,1.3612567484090405,9378689.4,9582488.1,105.1732315,0.10775000000000001,9280744.457823645,,,,,7352.0,
spsc-cap1,1000000,1,tokio-tuned,ok,10,10,40434582.05,39659958.7,41454937.3,1.68030196873924,39688716.6,41265006.8,24.7315415,0.0271,36900369.00369004,,,,,7228.0,
spsc-cap1,1000000,2,tokio,ok,10,10,4963955.15,4921808.9,5030624.5,0.6869043595704376,4924331.2,4994126.2,201.4524885,0.32615,3066075.6938553266,,,,,2944.0,
spsc-cap1,1000000,2,crossbeam,ok,10,10,6044743.75,5675024.3,6332905.4,3.7273102379795837,5786124.1,6304990.4,165.436835,0.3304,3026745.2887573633,,,,,2304.0,
spsc-cap1,1000000,2,go,ok,10,10,11442929.30110366,11254596.208272515,11559205.510837356,0.8338479384930668,11323659.470654702,11542413.527671719,87.3902655,0.0934,10706638.115631692,,,,,2560.0,
spsc-cap1,1000000,2,tokio-tuned-tokio-channels,ok,10,10,5040732.300000001,4827038.3,5127381.4,1.8322054656403013,4947154.3,5124934.3,198.3883105,0.32335,3092864.3644826105,,,,,7224.0,
spsc-cap1,1000000,2,tokio-tuned,ok,10,10,20572505.2,19561185.1,21940841.7,3.1169506537893654,19995681.7,20853783.5,48.608583,0.08315,12026462.556697214,,,,,7290.0,
spsc-cap1,1000000,6,tokio,ok,10,10,5129773.5,5037444.6,5309928.7,1.3434233380057794,5108075.6,5172612.2,194.9403805,0.31335,3191320.3419555505,,,,,2944.0,
spsc-cap1,1000000,6,crossbeam,ok,10,10,7315074.95,6772957.9,7614237.0,4.032161720626841,6873675.8,7586989.6,136.7055175,0.271,3690049.461640846,,,,,2304.0,
spsc-cap1,1000000,6,go,ok,10,10,11272825.925034493,11147856.924836913,11366800.20914003,0.5553621146254948,11249767.74854483,11363301.275377164,88.7089215,0.10125,9876545.618422952,,,,,2688.0,
spsc-cap1,1000000,6,tokio-tuned-tokio-channels,ok,10,10,5257179.5,5216623.2,5296126.2,0.5633362868934707,5218112.3,5294860.1,190.217525,0.30829999999999996,3243602.433448811,,,,,7224.0,
spsc-cap1,1000000,6,tokio-tuned,ok,10,10,22231036.15,21239031.6,22682615.3,1.8834609957719697,21664361.5,22460968.3,44.982252,0.07930000000000001,12610340.479192939,,,,,8264.0,
spsc-cap1,1000000,12,tokio,ok,10,10,5127025.25,4820471.5,5185808.8,2.5271632993564177,4900212.4,5183501.3,195.0449475,0.31745,3150103.081653212,,,,,2944.0,
spsc-cap1,1000000,12,crossbeam,ok,10,10,6755295.5,5672171.9,7559677.1,10.013406251385547,5961358.5,7313530.3,148.072434,0.29255,3419681.6089978954,,,,,2304.0,
spsc-cap1,1000000,12,go,ok,10,10,11252510.16245555,11214859.024287527,11375111.653830327,0.4250724441872778,11218515.181051802,11284264.259368995,88.8691005,0.10225000000000001,9779972.147404507,,,,,2752.0,
spsc-cap1,1000000,12,tokio-tuned-tokio-channels,ok,10,10,5117106.1,4665845.3,5313872.0,4.34444017686776,4856351.5,5265374.8,195.4494145,0.32115000000000005,3114128.670385843,,,,,9322.0,
spsc-cap1,1000000,12,tokio-tuned,ok,10,10,20514347.95,17294435.7,21589764.0,6.276383779353265,19440550.7,21562294.8,48.7472845,0.09085,11007318.018803917,,,,,9200.0,
mpsc,10000000,1,tokio,ok,10,10,27838050.2,27676156.5,27994700.4,0.35709249348492633,27702349.6,27927314.9,359.220598,0.36114999999999997,27689326.295651928,,,,,2944.0,
mpsc,10000000,1,crossbeam,ok,10,10,14629069.9,14123436.6,14723049.4,1.3039384151684743,14360502.7,14708674.4,683.5708525,0.68555,14586837.482991245,,,,,2304.0,
mpsc,10000000,1,go,ok,10,10,35993158.17847964,34690057.67301875,36598798.6839599,1.4734764599884866,35243872.40694707,36147787.53996174,277.8308535,0.2803,35676102.229915485,,,,,2560.0,
mpsc,10000000,1,tokio-tuned-tokio-channels,ok,10,10,32833197.9,32634473.7,32983956.9,0.3466315758013077,32700106.9,32951831.7,304.570169,0.30735,32536238.711296063,,,,,7230.0,
mpsc,10000000,1,tokio-tuned,ok,10,10,137370218.2,135644780.1,138223578.5,0.6434332942192116,136110380.7,138208072.1,72.7960025,0.07550000000000001,132450563.48504624,,,,,7228.0,
mpsc,10000000,2,tokio,ok,10,10,9456982.0,9275078.1,9503132.0,0.7193888211827493,9374575.4,9497616.6,1057.4198175,2.04195,4897280.621218709,,,,,2944.0,
mpsc,10000000,2,crossbeam,ok,10,10,24863400.549999997,16021464.8,26421199.1,12.68486214002564,23135161.9,26333695.9,402.250855,0.7994,12510932.785193592,,,,,2304.0,
mpsc,10000000,2,go,ok,10,10,29806349.218145862,29389413.106380995,30497047.435976747,1.3704016623803543,29397684.598380182,30387435.549008887,335.499368,0.5243,19073074.75899553,,,,,2688.0,
mpsc,10000000,2,tokio-tuned-tokio-channels,ok,10,10,8729495.75,8713331.8,8827301.0,0.3801243247421375,8717858.2,8758304.8,1145.54154,2.29415,4358912.9885803,,,,,9360.0,
mpsc,10000000,2,tokio-tuned,ok,10,10,74122989.35,70650815.0,83804607.8,5.266976144482137,71639348.7,78042926.9,134.915608,0.1717,58241118.22947001,,,,,7228.0,
mpsc,10000000,6,tokio,ok,10,10,8337733.9,8252889.6,8409437.8,0.5694896148498483,8293988.0,8371007.0,1199.3751875,4.0164,2489806.6766656833,,,,,2880.0,
mpsc,10000000,6,crossbeam,ok,10,10,35972982.5,33469098.5,38207121.5,4.023067417084648,34954681.4,37434496.4,278.043999,1.3613499999999998,7348177.456053894,,,,,2304.0,
mpsc,10000000,6,go,ok,10,10,26700644.556545086,26448276.197232466,28159895.830913343,1.8294007043414877,26523842.775614474,26876070.5310009,374.523392,0.7045,14194492.758441266,,,,,2816.0,
mpsc,10000000,6,tokio-tuned-tokio-channels,ok,10,10,6744043.25,6693973.5,6820838.8,0.5935050973522383,6707913.8,6803765.4,1482.790441,5.892799999999999,1696986.9344999536,,,,,9284.0,
mpsc,10000000,6,tokio-tuned,ok,10,10,103432148.4,94096324.2,113633438.9,4.7637311136521445,100483370.2,106426139.1,96.6859175,0.13169999999999998,75931238.69967899,,,,,9156.0,
mpsc,10000000,12,tokio,ok,10,10,8805850.15,8366202.0,8935094.4,1.8958533697455586,8697062.0,8929695.0,1135.6092945,3.8826,2575613.2358756824,,,,,2944.0,
mpsc,10000000,12,crossbeam,ok,10,10,35385036.400000006,31968774.0,41224978.8,7.887345267210358,33539233.5,38552463.6,282.909018,1.3702,7301658.3535831515,,,,,2304.0,
mpsc,10000000,12,go,ok,10,10,25866352.493605107,25147567.687520105,26073104.448152445,1.2889505190630999,25292575.918752313,26059636.75425421,386.6028995,0.7421,13475272.874275705,,,,,2816.0,
mpsc,10000000,12,tokio-tuned-tokio-channels,ok,10,10,7069920.3,6796639.6,7243255.9,2.1999699558473678,6872565.7,7217352.6,1414.444611,5.6678,1764354.440306208,,,,,9372.0,
mpsc,10000000,12,tokio-tuned,ok,10,10,103975423.69999999,96409130.1,111786122.9,4.516120066887659,97327264.8,107562973.1,96.1766175,0.13535000000000003,73883343.46829757,,,,,9202.0,
mpsc-cap1,1000000,1,tokio,ok,10,10,9206367.350000001,9053826.2,9352319.3,0.9337294324579983,9110222.9,9253222.3,108.62048,0.1105,9049781.167282544,,,,,3008.0,
mpsc-cap1,1000000,1,crossbeam,ok,10,10,57524.5,56039.0,57683.0,0.837053109662504,57406.7,57623.7,17383.891965,17.3848,57521.51353310562,,,,,2304.0,
mpsc-cap1,1000000,1,go,ok,10,10,10827224.32860722,10757058.545162048,10913003.716969065,0.5225915403799918,10761293.967257343,10878480.723566046,92.360308,0.0946,10570836.336411837,,,,,2560.0,
mpsc-cap1,1000000,1,tokio-tuned-tokio-channels,ok,10,10,9466527.100000001,9324584.3,9608247.7,1.0356948229886913,9348252.0,9583109.8,105.6354945,0.10815,9246418.98974216,,,,,7290.0,
mpsc-cap1,1000000,1,tokio-tuned,ok,10,10,33371291.25,33139348.8,34254360.0,1.0006992669209827,33265209.5,33883844.1,29.9658775,0.0323,30959752.321981423,,,,,7230.0,
mpsc-cap1,1000000,2,tokio,ok,10,10,4883048.25,4706653.4,4906985.2,1.274743279226601,4825037.3,4906356.4,204.7912175,0.3325,3007519.0690276735,,,,,2944.0,
mpsc-cap1,1000000,2,crossbeam,ok,10,10,6071252.25,5345374.8,6992603.7,8.008278967680042,5708355.5,6814108.6,164.715675,0.3239,3087408.2546945,,,,,2304.0,
mpsc-cap1,1000000,2,go,ok,10,10,11401645.875302602,11353030.182223741,11447082.866039563,0.2836624975452991,11364767.674600335,11444729.29358347,87.70667,0.09440000000000001,10593220.338983051,,,,,2688.0,
mpsc-cap1,1000000,2,tokio-tuned-tokio-channels,ok,10,10,5070363.65,5040026.3,5128184.0,0.5281212427344801,5045981.9,5101675.2,197.2245145,0.32245,3101265.031445452,,,,,7224.0,
mpsc-cap1,1000000,2,tokio-tuned,ok,10,10,28079128.05,26712170.7,29139531.2,2.738032224533005,27656907.1,29125117.9,35.613655,0.0592,16900041.39368247,,,,,7228.0,
mpsc-cap1,1000000,6,tokio,ok,10,10,5117580.199999999,5032561.7,5183972.3,0.9234309650413997,5038395.3,5154149.0,195.4048575,0.31494999999999995,3175109.1604444813,,,,,2816.0,
mpsc-cap1,1000000,6,crossbeam,ok,10,10,5806396.4,5557577.3,6004664.8,2.440185841709918,5650765.7,5900879.9,172.244545,0.8541,1170901.738696545,,,,,2304.0,
mpsc-cap1,1000000,6,go,ok,10,10,10573164.628296092,10450504.857096817,10633650.514569791,0.5398083855505119,10480397.087992324,10602358.69613677,94.5790745,0.12095,8267880.701898297,,,,,2688.0,
mpsc-cap1,1000000,6,tokio-tuned-tokio-channels,ok,10,10,5261581.3,5143345.7,5297832.2,1.0152567334115725,5186492.5,5292464.7,190.059193,0.31045,3221149.4165097163,,,,,7228.0,
mpsc-cap1,1000000,6,tokio-tuned,ok,10,10,20647947.799999997,20277436.3,21615588.9,2.18089182351788,20282382.3,21234140.6,48.4309665,0.08985,11129691.564474173,,,,,9158.0,
mpsc-cap1,1000000,12,tokio,ok,10,10,5002642.7,4686526.9,5114371.9,2.6771034456131564,4770977.2,5077655.6,199.8945765,0.3285,3044140.0304414,,,,,2944.0,
mpsc-cap1,1000000,12,crossbeam,ok,10,10,5737238.45,5557039.5,6066175.2,3.0289743583064745,5636074.1,6010201.7,174.300613,0.85815,1165297.4777756322,,,,,2304.0,
mpsc-cap1,1000000,12,go,ok,10,10,10069729.545759557,9466157.55904298,10295231.197433192,2.220411474105576,9960148.648445677,10214364.579394631,99.3077505,0.13365,7482255.884753665,,,,,2816.0,
mpsc-cap1,1000000,12,tokio-tuned-tokio-channels,ok,10,10,4921002.1,4573170.8,5350918.8,5.6393690801619485,4659538.5,5228551.5,203.3330115,0.33585,2979189.053828717,,,,,9188.0,
mpsc-cap1,1000000,12,tokio-tuned,ok,10,10,19958581.9,19114480.0,20344221.8,2.036426991224742,19321224.5,20293372.8,50.1037775,0.09509999999999999,10515247.108307045,,,,,9298.0,
mpmc,10000000,1,tokio,ok,10,10,45139029.5,37839871.1,45416087.1,5.243255790805257,44744870.9,45410477.3,221.5379455,0.2234,44762838.10820304,,,,,2944.0,
mpmc,10000000,1,crossbeam,ok,10,10,27813636.6,14034989.0,43891733.4,36.69962259191418,18252350.9,43669615.4,364.005882,0.366,27654367.85250762,,,,,2304.0,
mpmc,10000000,1,go,ok,10,10,35813585.28330597,35156591.060132414,36157004.99668115,0.8707485928888772,35513427.980478026,36116778.83695449,279.2236565,0.2815,35523983.168572724,,,,,2560.0,
mpmc,10000000,1,tokio-tuned-tokio-channels,ok,10,10,44214533.3,43400669.5,44433772.4,0.7003483035218265,43841030.3,44355218.1,226.16998,0.22895,43677660.960622385,,,,,9308.0,
mpmc,10000000,1,tokio-tuned,ok,10,10,136243568.35000002,134513074.0,137727939.9,0.7333938501535918,135563433.1,137562770.4,73.398126,0.0761,131406271.584473,,,,,7228.0,
mpmc,10000000,2,tokio,ok,10,10,13853365.05,13552043.2,14069854.9,1.364568125004883,13560637.1,13979192.7,721.851389,1.44535,6918788.497085094,,,,,2944.0,
mpmc,10000000,2,crossbeam,ok,10,10,17007703.1,8534955.5,26824601.6,30.186976611106786,14141354.2,26000480.6,588.4695055,1.17305,8531681.751608048,,,,,2304.0,
mpmc,10000000,2,go,ok,10,10,23594474.46516591,23429051.630413644,23802406.606586456,0.5604423369852681,23451831.78083614,23779398.369141325,423.8287885,0.8479000000000001,11793847.71478935,,,,,2560.0,
mpmc,10000000,2,tokio-tuned-tokio-channels,ok,10,10,13357553.75,8680357.6,14930782.4,19.266337172761318,8864249.3,14850711.7,748.6429565,1.5002,6665810.150200005,,,,,9300.0,
mpmc,10000000,2,tokio-tuned,ok,10,10,111212870.7,106204446.8,116326043.8,2.5928246724603707,108579437.9,114998138.9,89.917654,0.1211,82579142.32252645,,,,,7228.0,
mpmc,10000000,6,tokio,ok,10,10,8643612.0,7525316.5,10627060.9,10.949243533286642,8209833.2,10333226.5,1157.2612795,5.37895,1859147.3123911098,,,,,2816.0,
mpmc,10000000,6,crossbeam,ok,10,10,18217962.1,16937915.8,27460379.6,18.582906084276047,16986806.3,24021538.2,548.930451,3.1943,3130577.5663540754,,,,,2304.0,
mpmc,10000000,6,go,ok,10,10,20464015.367483485,19991074.34514423,20866503.248559825,1.1628512200330532,20353049.450383607,20722949.735335294,488.6626685,1.39205,7183694.136721535,,,,,2816.0,
mpmc,10000000,6,tokio-tuned-tokio-channels,ok,10,10,8851973.5,8185622.4,10052951.4,6.685553321777163,8198822.5,9285139.7,1129.804759,5.24895,1905420.4820476738,,,,,9290.0,
mpmc,10000000,6,tokio-tuned,ok,10,10,73344162.55000001,70088442.4,78460627.6,3.9008147063420857,71313492.8,77288550.7,136.3552095,0.27690000000000003,36118082.258964956,,,,,8188.0,
mpmc,10000000,12,tokio,ok,10,10,9323745.75,8826847.4,11441895.4,8.157458852779023,8864306.5,10008429.0,1072.5684385,4.92145,2032048.7673536725,,,,,2816.0,
mpmc,10000000,12,crossbeam,ok,10,10,23274506.65,22030047.7,32464635.9,13.346445708265698,22537009.8,28584399.2,429.664457,2.9432,3397662.5063205883,,,,,2304.0,
mpmc,10000000,12,go,ok,10,10,18685407.844970625,18397713.307002194,18750216.18999267,0.6752613221898556,18452910.90240787,18742467.086198926,535.176981,1.62145,6167325.761056443,,,,,2816.0,
mpmc,10000000,12,tokio-tuned-tokio-channels,ok,10,10,9208204.05,8581785.2,11999570.8,10.565248731058674,8811936.0,10183296.7,1086.526864,5.0588,1977710.7023213776,,,,,9332.0,
mpmc,10000000,12,tokio-tuned,ok,10,10,81005053.8,57165482.6,88681193.6,11.128464914193815,75063122.5,87201388.5,123.4492885,0.259,38611011.35357535,,,,,9240.0,
mpmc-cap1,1000000,1,tokio,ok,10,10,4832523.300000001,4667626.4,4879268.4,1.3737636449504087,4762157.0,4878605.0,206.931378,0.20895,4785856.128850501,,,,,2944.0,
mpmc-cap1,1000000,1,crossbeam,ok,10,10,110147.25,109096.4,110574.7,0.3897015051176647,109760.2,110430.7,9078.7547845,9.0802,110129.73416098305,,,,,2364.0,
mpmc-cap1,1000000,1,go,ok,10,10,10706670.731816787,10498794.140001463,10919077.179433336,1.1729937567329038,10550583.241516883,10832998.900602274,93.399716,0.09585,10432993.730407523,,,,,2560.0,
mpmc-cap1,1000000,1,tokio-tuned-tokio-channels,ok,10,10,4909988.699999999,4834449.1,4958031.1,0.7882190551693175,4875663.7,4957837.5,203.6664745,0.20634999999999998,4846135.491701331,,,,,7228.0,
mpmc-cap1,1000000,1,tokio-tuned,ok,10,10,36771973.55,35911733.6,37855405.0,1.5457102928154727,36529468.2,37744504.7,27.194691,0.02975,33613540.32494973,,,,,7228.0,
mpmc-cap1,1000000,2,tokio,ok,10,10,2663111.8,2599229.5,2740766.4,1.822180249396631,2638043.9,2735420.7,375.504556,0.7371000000000001,1356835.94325602,,,,,2944.0,
mpmc-cap1,1000000,2,crossbeam,ok,10,10,5369740.35,2975754.5,7818043.0,25.5960749364615,4476347.1,6566055.2,187.091084,0.3699,2718568.6173995007,,,,,2304.0,
mpmc-cap1,1000000,2,go,ok,10,10,7605332.389532009,7484032.928008588,7650220.2410429865,0.8689652813796309,7496017.497084105,7644878.630059767,131.4870985,0.26444999999999996,3781456.008561291,,,,,2688.0,
mpmc-cap1,1000000,2,tokio-tuned-tokio-channels,ok,10,10,3036555.65,2915401.9,3211310.7,3.3539793758987573,2982271.3,3207319.4,329.3208405,0.6507,1536809.4560332207,,,,,7226.0,
mpmc-cap1,1000000,2,tokio-tuned,ok,10,10,32618960.5,31313175.3,33524065.1,1.947689431537523,31974598.4,33213705.3,30.6571865,0.044950000000000004,22246968.572135612,,,,,7226.0,
mpmc-cap1,1000000,6,tokio,ok,10,10,2176852.25,1860593.7,2348272.9,7.161986529364168,1979005.1,2323293.9,459.3848955,0.8253499999999999,1211613.2843373863,,,,,2944.0,
mpmc-cap1,1000000,6,crossbeam,ok,10,10,5411822.9,5200628.4,5623271.8,2.261384438731775,5282501.8,5466229.1,184.784201,1.08175,924428.4545359378,,,,,2304.0,
mpmc-cap1,1000000,6,go,ok,10,10,7255582.452990632,7147477.323252303,7609503.301694997,2.065433201698152,7217837.117509398,7555389.447800082,137.825054,0.36235,2759777.84683252,,,,,2816.0,
mpmc-cap1,1000000,6,tokio-tuned-tokio-channels,ok,10,10,1975096.85,1730988.3,2032117.1,4.3932504288749685,1934024.5,2023107.8,506.3075285,1.0453000000000001,956837.2571502554,,,,,9284.0,
mpmc-cap1,1000000,6,tokio-tuned,ok,10,10,20436845.15,19397570.1,21438060.8,2.852825391757781,19871221.4,20834991.5,48.9333595,0.09584999999999999,10433039.154646268,,,,,9222.0,
mpmc-cap1,1000000,12,tokio,ok,10,10,2029612.7999999998,1776593.1,2281932.5,7.558139494421636,1889778.7,2207350.2,493.112012,0.8932,1120512.2321560842,,,,,2944.0,
mpmc-cap1,1000000,12,crossbeam,ok,10,10,5166232.2,4928646.9,5363115.0,2.4314560496485744,5069181.6,5294773.1,193.564862,1.4962,668445.127430182,,,,,2304.0,
mpmc-cap1,1000000,12,go,ok,10,10,6866935.067632705,6475197.82959657,6987254.137479829,2.6255503567702414,6570753.509109269,6970543.806277992,145.6271825,0.39875,2507879.9317026464,,,,,2816.0,
mpmc-cap1,1000000,12,tokio-tuned-tokio-channels,ok,10,10,1934515.1,1791501.9,1992119.2,3.582807685976509,1803512.4,1950066.7,516.926169,1.0349,966342.1236197806,,,,,9298.0,
mpmc-cap1,1000000,12,tokio-tuned,ok,10,10,19413601.65,17326587.0,20011209.5,4.114084570542647,18370173.9,19722347.2,51.5114945,0.1086,9208110.938235281,,,,,9300.0,
pingpong,1000000,1,tokio,ok,10,10,7777653.35,7629680.9,7877413.9,1.2124617755858103,7636425.5,7836778.4,128.5750145,0.1305,7662997.23603617,140.0,241.0,390.0,,3456.0,
pingpong,1000000,1,crossbeam,ok,10,10,135397.6,132092.2,136344.7,0.9449146909584636,134133.4,136319.7,7385.655663,7.3873999999999995,135365.62740812066,7354.0,8520.5,13349.5,,2688.0,
pingpong,1000000,1,go,ok,10,10,3904123.186366556,3830734.051311472,3940510.708787069,0.7972644860746959,3874802.8568115504,3928553.534010081,256.139803,0.25915,3858769.1963158324,261.0,321.0,476.0,,3072.0,
pingpong,1000000,1,tokio-tuned-tokio-channels,ok,10,10,7607461.65,7401705.8,7737901.6,1.4169985123452458,7432669.0,7687871.9,131.449894,0.1343,7446020.5095451,141.0,240.0,381.0,,9304.0,
pingpong,1000000,1,tokio-tuned,ok,10,10,13887146.8,13332304.4,14173414.1,1.782448001357119,13615526.4,14140103.5,72.0091935,0.0744,13441078.754965883,90.0,130.0,301.0,,9304.0,
pingpong,1000000,2,tokio,ok,10,10,4395124.0,4320714.8,4417809.0,0.8422880926557479,4328328.0,4414968.0,227.5248785,0.36519999999999997,2738227.47757289,140.0,2204.0,2329.5,,3328.0,
pingpong,1000000,2,crossbeam,ok,10,10,3843161.2,3833748.4,3849039.1,0.1309742383356023,3834234.7,3846558.8,260.202463,0.5202,1922337.5624759707,240.0,295.5,631.0,,2688.0,
pingpong,1000000,2,go,ok,10,10,4150679.299964625,4042514.6740655033,4170958.374285888,0.9087879923452549,4124691.111678788,4170404.669879024,240.9244215,0.25385,3939352.7450235505,241.0,351.0,2505.0,,3072.0,
pingpong,1000000,2,tokio-tuned-tokio-channels,ok,10,10,4266269.2,4246151.2,4322359.5,0.6774082817195878,4246231.5,4315612.9,234.3978375,0.3756,2662409.835321871,141.0,2174.0,2304.5,,9298.0,
pingpong,1000000,2,tokio-tuned,ok,10,10,7184022.35,7104677.9,7269890.9,0.6597988370485697,7167710.1,7252276.0,139.197788,0.2319,4312203.5360069,80.0,2154.0,2274.0,,9306.0,
pingpong,1000000,6,tokio,ok,10,10,4459199.05,4051458.4,4488336.1,2.9494580548075024,4401375.6,4480437.4,224.2557575,0.35895,2785912.4645270566,140.0,2169.0,2334.0,,3200.0,
pingpong,1000000,6,crossbeam,ok,10,10,3882539.15,3790482.6,4235128.5,3.8040677068685156,3797672.7,4090807.1,257.56369,0.5147999999999999,1942520.70663681,280.5,301.0,786.0,,2688.0,
pingpong,1000000,6,go,ok,10,10,4041266.956673393,3943176.8500030315,4070433.7600343265,0.8871412426493969,4028196.180920373,4066069.9942071512,247.447692,0.27945,3578460.548704967,241.0,386.0,2610.0,,3072.0,
pingpong,1000000,6,tokio-tuned-tokio-channels,ok,10,10,4367347.6,4333651.9,4437982.6,0.7247011140320961,4336508.8,4400500.5,228.971933,0.3675,2721088.6368523217,141.0,2164.0,2344.5,,11234.0,
pingpong,1000000,6,tokio-tuned,ok,10,10,7700499.6,7600968.3,7823750.1,0.9308989006275241,7631509.7,7805406.3,129.861929,0.22105000000000002,4523965.4537268225,80.0,2129.0,2259.0,,11424.0,
pingpong,1000000,12,tokio,ok,10,10,4460243.1,4099309.8,4516380.3,3.2679634163647844,4178514.0,4475743.9,224.203486,0.36145,2766638.6775245145,140.0,2174.5,2470.0,,3200.0,
pingpong,1000000,12,crossbeam,ok,10,10,3855923.65,3801296.2,4763043.7,7.6644627198958535,3820371.6,4262204.2,259.347547,0.5151,1941427.9736063792,280.0,301.0,816.0,,2688.0,
pingpong,1000000,12,go,ok,10,10,4033709.0259355223,4005342.149123446,4066624.5180012956,0.48028469806251933,4007936.274935451,4050649.581610025,247.9109855,0.2822,3543586.1091424525,241.0,391.0,2604.5,,3136.0,
pingpong,1000000,12,tokio-tuned-tokio-channels,ok,10,10,4348288.45,3946982.7,4405379.7,3.2879809152674757,4154637.6,4384965.3,229.975656,0.3766,2655346.401783524,141.0,2154.0,2324.5,,11336.0,
