workload,size,threads,impl,status,runs,expected_runs,ops_median,ops_min,ops_max,cv_pct,ops_ci_low,ops_ci_high,wall_ms_median,cpu_s_median,ops_per_cpu_s,lat_p50_ns,lat_p99_ns,lat_p999_ns,bytes_per_task,peak_rss_kb_median,reason
mpsc-cap1,1000000,6,go,ok,10,10,10663386.55231189,10546299.13910982,10719019.845965112,0.5593100418880093,10560169.581116829,10717651.248164268,93.778838,0.1198,8347251.225088019,,,,,2688.0,
mpsc-cap1,1000000,6,tokio-tuned-tokio-channels,ok,10,10,5160594.35,4960401.0,5207162.7,1.4931709578450096,5081180.1,5206975.0,193.776132,0.3165,3159577.8484542677,,,,,7096.0,
mpsc-cap1,1000000,6,tokio-tuned,ok,10,10,20621563.6,20316272.8,20950464.8,0.9219797771366676,20434677.1,20850371.1,48.493098,0.08855,11293490.460157126,,,,,9282.0,
mpsc-cap1,1000000,12,tokio,ok,10,10,4872382.5,4442977.2,5268454.0,5.706468815878081,4587122.6,5245143.8,205.2392505,0.33975,2943341.265410633,,,,,2816.0,
mpsc-cap1,1000000,12,crossbeam,ok,10,10,5776539.5,5541640.9,6022488.9,2.7987432925203013,5622570.2,5973867.5,173.1146215,0.8497,1176950.6603223712,,,,,2304.0,
mpsc-cap1,1000000,12,go,ok,10,10,10136570.127844516,9990530.276067223,10241505.452142239,0.8892663483318523,10022799.563763663,10222056.597646523,98.6531575,0.13319999999999999,7507507.507507508,,,,,2816.0,
mpsc-cap1,1000000,12,tokio-tuned-tokio-channels,ok,10,10,5012855.6,4692118.6,5176413.5,3.0739307102556226,4808691.0,5138062.1,199.4908245,0.32780000000000004,3050832.566437044,,,,,9160.0,
mpsc-cap1,1000000,12,tokio-tuned,ok,10,10,19451025.4,17138733.4,20161308.2,5.775551249112235,17359335.4,19880903.4,51.415574,0.09625,10389747.774704933,,,,,9298.0,
mpmc,10000000,1,tokio,ok,10,10,44856998.3,43800243.9,45236835.2,0.9455360175164669,44614401.3,45201216.3,222.930688,0.2247,44503791.63590155,,,,,2944.0,
mpmc,10000000,1,crossbeam,ok,10,10,45107239.75,13110650.1,46088841.2,37.21618848486784,15473130.5,45976360.0,221.696076,0.2236,44723157.45491632,,,,,2432.0,
mpmc,10000000,1,go,ok,10,10,35842683.6264047,35323659.40522086,36222792.66198087,0.7079427927706498,35673530.107597895,36145140.56615645,278.9978695,0.2814,35536714.8946445,,,,,2560.0,
mpmc,10000000,1,tokio-tuned,ok,10,10,133939094.5,131474240.2,135221124.8,0.7827526514786909,132892205.6,134597121.3,74.6608225,0.07735,129282536.24423786,,,,,7232.0,
mpmc,10000000,2,tokio,ok,10,10,13879886.5,13618351.8,14149793.6,1.4837381745787748,13651324.7,14099075.2,720.5045575,1.4422000000000001,6934247.157676275,,,,,2944.0,
mpmc,10000000,2,crossbeam,ok,10,10,25719495.65,12907731.4,34086757.7,24.001706550488965,19746629.8,31235597.0,389.2241145,0.7763,12898039.856820624,,,,,2304.0,
mpmc,10000000,2,go,ok,10,10,24184199.403892823,23904266.491570782,24630054.97334676,1.044178835574938,23908776.884260032,24479425.794138398,413.493854,0.8288,12065666.75073909,,,,,2624.0,
mpmc,10000000,2,tokio-tuned,ok,10,10,106282823.6,100597368.3,110730149.0,3.32093762705871,101610916.1,110271049.1,94.0886445,0.13324999999999998,75051564.5082982,,,,,7230.0,
mpmc,10000000,6,tokio,ok,10,10,8970305.95,8258630.6,10737727.8,8.50905340947957,8436808.7,9864223.4,1114.898035,5.124,1951657.3477053356,,,,,2944.0,
mpmc,10000000,6,crossbeam,ok,10,10,20105557.25,18010598.3,23409733.1,8.5415967025497,18920572.2,22990455.9,497.3896735,2.94665,3393703.232738978,,,,,2304.0,
mpmc,10000000,6,go,ok,10,10,20714569.813623045,20385299.11382006,21214878.638472877,1.0535463405892957,20575289.79380074,20889085.0828896,482.75325,1.3849999999999998,7220221.160952237,,,,,2816.0,
mpmc,10000000,6,tokio-tuned,ok,10,10,72943525.05,66354156.7,75400991.3,4.02943137453319,69848251.3,75168347.6,137.0924295,0.2855,35029402.61310755,,,,,9176.0,
mpmc,10000000,12,tokio,ok,10,10,9217912.8,8835981.3,13452247.3,16.203671906524406,8879118.4,11969632.0,1084.8580475,4.98035,2007891.0458775419,,,,,2880.0,
mpmc,10000000,12,crossbeam,ok,10,10,30538036.2,18729145.9,42508312.7,24.217971980436772,23253875.1,38535287.9,327.5674355,2.2926,4361909.101181939,,,,,2304.0,
mpmc,10000000,12,go,ok,10,10,18838528.59240964,18515250.062569972,19023254.136190955,0.7727022744403058,18619141.427335896,18906484.303037934,530.8272895,1.6153999999999997,6190422.571680191,,,,,2880.0,
mpmc,10000000,12,tokio-tuned,ok,10,10,77547592.5,67954824.7,82327025.4,6.792817261722865,68170082.4,81715457.2,128.969109,0.27590000000000003,36246921.015213326,,,,,9204.0,
mpmc-cap1,1000000,1,tokio,ok,10,10,4879823.85,4789367.8,4953432.3,0.9836535514061286,4822880.7,4913470.8,204.925673,0.20665,4839102.477039729,,,,,2944.0,
mpmc-cap1,1000000,1,crossbeam,ok,10,10,110531.70000000001,105199.6,110891.6,1.5350059030285155,109727.3,110653.6,9047.176709,9.0484,110516.7790923653,,,,,2304.0,
mpmc-cap1,1000000,1,go,ok,10,10,10741856.574382799,10104828.195033249,10826216.92713877,2.0102416804916485,10544459.252028571,10806594.36975785,93.0937815,0.09565,10454854.484602455,,,,,2560.0,
mpmc-cap1,1000000,1,tokio-tuned,ok,10,10,36702085.7,36238795.7,37529423.1,1.1498497044950122,36340614.9,37265985.4,27.246409,0.02985,33500931.51668874,,,,,7230.0,
mpmc-cap1,1000000,2,tokio,ok,10,10,2634493.8,2583361.4,2686139.3,0.9554434506332045,2623385.9,2650159.7,379.5798175,0.7463,1339946.1281688367,,,,,2944.0,
mpmc-cap1,1000000,2,crossbeam,ok,10,10,6874745.8,4468844.5,7807416.8,18.990457266520444,4660059.1,7698943.9,145.464233,0.28885,3462005.434215904,,,,,2304.0,
mpmc-cap1,1000000,2,go,ok,10,10,7519803.042704567,6882370.623201137,7620925.763540933,2.969134301531785,7428535.538132586,7616256.152364118,132.988699,0.26755,3737838.577902954,,,,,2560.0,
mpmc-cap1,1000000,2,tokio-tuned,ok,10,10,32271128.6,31139469.5,33855299.7,2.3726806349980065,31309028.3,32855174.5,30.987457,0.04455,22446717.38801834,,,,,7166.0,
mpmc-cap1,1000000,6,tokio,ok,10,10,2247952.6500000004,1891091.7,2340430.7,7.213883104525179,1931672.5,2325381.2,444.849316,0.8006,1249063.3779844109,,,,,2878.0,
mpmc-cap1,1000000,6,crossbeam,ok,10,10,5472942.25,5176005.4,5647322.4,2.428074097359871,5427224.0,5630091.3,182.717841,1.05795,945254.1531498465,,,,,2304.0,
mpmc-cap1,1000000,6,go,ok,10,10,7465691.603928316,6986864.610689528,7523067.606047042,2.548742447868249,7130293.718117828,7494417.034030499,133.9461065,0.35195,2841313.2025680724,,,,,2816.0,
mpmc-cap1,1000000,6,tokio-tuned,ok,10,10,20059302.549999997,19158221.8,20478470.9,2.4294007169570566,19233421.6,20397734.2,49.852778,0.0986,10143031.140957274,,,,,9168.0,
mpmc-cap1,1000000,12,tokio,ok,10,10,2123650.85,1706608.9,2197809.2,7.766651088933588,1914461.4,2187864.1,470.8993165,0.85335,1171885.4283177727,,,,,2944.0,
mpmc-cap1,1000000,12,crossbeam,ok,10,10,5197011.45,5162162.6,5399526.3,1.6995172284668423,5172362.9,5381132.3,192.4184955,1.4810499999999998,675198.8126676406,,,,,2304.0,
mpmc-cap1,1000000,12,go,ok,10,10,6606603.118522279,6427646.20103902,7000946.604991407,2.70245355752794,6488690.705241258,6848639.445521001,151.371568,0.41775,2393958.9370283643,,,,,2816.0,
mpmc-cap1,1000000,12,tokio-tuned,ok,10,10,19135840.8,18734116.3,19936718.5,2.122731578242216,18775219.6,19702997.4,52.2588415,0.10905000000000001,9170199.919608336,,,,,9248.0,
pingpong,1000000,1,tokio,ok,10,10,7266350.550000001,7114803.0,7434865.0,1.2615208017623856,7133378.7,7312386.9,137.620668,0.13965,7160759.958404522,141.0,270.0,401.0,,3456.0,
pingpong,1000000,1,crossbeam,ok,10,10,135401.3,129256.9,135612.4,1.4468203678928075,135316.7,135475.0,7385.4545645,7.3866000000000005,135380.28361254858,7383.5,8515.5,11952.0,,2688.0,
pingpong,1000000,1,go,ok,10,10,3805998.746559912,3564188.050696013,3817693.6302617854,2.0314256177052292,3766670.0669652917,3817302.2062571445,262.74314,0.26575,3762935.2225746093,270.0,340.5,450.5,,3072.0,
pingpong,1000000,1,tokio-tuned-tokio-channels,ok,10,10,8026886.45,7972856.3,8146651.1,0.7647276950236946,7974232.8,8109406.9,124.5813135,0.1274,7849298.399642654,135.5,235.5,371.0,,9172.0,
pingpong,1000000,1,tokio-tuned,ok,10,10,13771111.4,13580479.2,13888214.0,0.6828942184347777,13648679.0,13862459.7,72.6157805,0.0752,13297872.340425532,90.0,140.0,311.0,,9302.0,
pingpong,1000000,2,tokio,ok,10,10,4083006.5999999996,2497791.5,4172245.9,13.084046509351008,3672719.3,4138764.9,244.922567,0.39305,2544321.2277888944,141.0,2209.0,2395.0,,3328.0,
pingpong,1000000,2,crossbeam,ok,10,10,3821775.05,3815969.0,3833770.1,0.17002222085242108,3817915.3,3833004.0,261.6585715,0.52405,1908215.0213317354,231.0,291.0,991.5,,2688.0,
pingpong,1000000,2,go,ok,10,10,3993294.701371233,3976482.841884127,4017497.826101795,0.30268421932285927,3981378.8522254108,4004554.2353679314,250.419798,0.26325,3798670.602373199,250.0,361.0,2490.0,,3136.0,
pingpong,1000000,2,tokio-tuned-tokio-channels,ok,10,10,4537272.050000001,4356776.2,4622833.1,1.6078607702076828,4482531.3,4603177.9,220.39689,0.35509999999999997,2816110.1485281996,130.0,2174.0,2344.0,,9156.0,
pingpong,1000000,2,tokio-tuned,ok,10,10,7256872.45,7112027.3,7351373.3,1.0684730798272366,7154813.8,7318718.6,137.8004105,0.22920000000000001,4363002.575732455,81.0,2154.5,2304.0,,9306.0,
pingpong,1000000,6,tokio,ok,10,10,4156058.95,3956199.8,4190522.4,1.591429336254701,4114496.8,4168526.9,240.6125645,0.38505,2597065.359984082,141.0,2175.0,2410.0,,3200.0,
pingpong,1000000,6,crossbeam,ok,10,10,3879752.5,3785560.0,4095478.3,2.9570494756504355,3793118.4,4047612.7,257.7641625,0.5126,1951002.8805647874,285.5,301.0,1022.0,,2688.0,
pingpong,1000000,6,go,ok,10,10,3899751.7883680006,3874257.741613493,3939702.847912696,0.5764230168818756,3879758.3431991707,3938292.4705952317,256.426688,0.29025,3445305.873127754,250.0,401.0,2624.5,,3008.0,
pingpong,1000000,6,tokio-tuned-tokio-channels,ok,10,10,4595360.55,4531363.3,4628501.2,0.5880162014806568,4580467.6,4626496.0,217.610881,0.3526,2836075.1004912457,131.0,2194.0,2479.0,,11160.0,
pingpong,1000000,6,tokio-tuned,ok,10,10,7747636.4,7536531.1,7856376.9,1.1033283542852912,7677102.2,7803436.2,129.071636,0.21894999999999998,4567253.035622279,81.0,2124.0,2274.0,,11348.0,
pingpong,1000000,12,tokio,ok,10,10,4104087.5999999996,3940975.6,4179040.1,1.9129122214562058,3991613.9,4170183.3,243.659569,0.393,2544537.334804978,150.0,2179.5,2540.0,,3200.0,
pingpong,1000000,12,crossbeam,ok,10,10,3820142.95,3776499.7,4773433.1,7.693139262205302,3796869.6,4117770.3,261.7704875,0.5195000000000001,1924932.3800341939,280.5,301.0,1042.0,,2688.0,
pingpong,1000000,12,go,ok,10,10,3862813.620631555,3839452.4068544237,3896822.4296734612,0.4897070923698281,3849585.692574381,3895783.323730942,258.8788045,0.29474999999999996,3392740.9271949455,251.0,415.5,2605.0,,3136.0,
pingpong,1000000,12,tokio-tuned-tokio-channels,ok,10,10,4557975.25,3461324.6,4608917.5,8.400662464234756,4080212.3,4598180.9,219.395808,0.3584,2790209.851184656,131.0,2164.5,2419.5,,11230.0,
pingpong,1000000,12,tokio-tuned,ok,10,10,7494644.699999999,6033280.5,7659714.2,8.522887115713214,6459519.6,7596390.3,133.4310165,0.23465000000000003,4261689.725014312,81.0,2134.0,2280.0,,11368.0,
spawn,10000,1,tokio,ok,10,10,3909972.9,1659837.0,3954000.7,25.485036681317087,1958834.3,3951543.0,2.5575625,0.0092,1086956.5217391304,,,,,5504.0,
spawn,10000,1,crossbeam,ok,10,10,17998.15,17353.2,18180.2,1.3323009893062,17843.7,18146.5,555.6129395,0.5904,16937.671320356887,,,,,88496.0,
spawn,10000,1,go,ok,10,10,1361702.3063712178,1109683.8111335908,1719043.6341407567,14.403377928606975,1149519.759382524,1591436.2903492758,7.3438725,0.02545,392928.8250733365,,,,,30080.0,
spawn,10000,1,tokio-tuned,ok,10,10,11531462.85,11077632.0,11763155.9,1.8382378133042911,11232332.9,11664596.2,0.8672035,0.00505,1981946.6248037678,,,,,11356.0,
spawn,10000,2,tokio,ok,10,10,3352693.65,3242596.8,4290630.1,8.898486101763686,3265521.5,3531818.0,2.982723,0.01375,727282.3442293452,,,,,5504.0,
spawn,10000,2,crossbeam,ok,10,10,21704.15,21409.1,22156.4,1.0123197744911547,21487.1,21947.1,460.741926,1.06335,9404.2564707493,,,,,88572.0,
spawn,10000,2,go,ok,10,10,5000436.379675668,4876138.761255957,5110029.147606258,1.3641780735573195,4895296.941369518,5037582.887129429,1.999827,0.0095,1052748.2269503546,,,,,5504.0,
spawn,10000,2,tokio-tuned,ok,10,10,6223226.4,1973510.4,6394536.5,24.37248025692023,4793820.2,6360064.9,1.6069015,0.00955,1047149.1228070176,,,,,9302.0,
spawn,10000,6,tokio,ok,10,10,3831144.25,2525688.8,4124549.9,11.711293594575887,3723787.3,3902795.4,2.6101865,0.016149999999999998,619248.4662576688,,,,,5376.0,
spawn,10000,6,crossbeam,ok,10,10,30282.5,28405.1,31387.9,3.459593558815377,29075.3,31296.0,330.2262,0.7140500000000001,14004.62708721016,,,,,87852.0,
spawn,10000,6,go,ok,10,10,5677977.540639536,5311983.409613415,5867305.029453871,2.8535096453384026,5512144.356446122,5847642.026067618,1.761202,0.01165,858384.910109048,,,,,5760.0,
spawn,10000,6,tokio-tuned,ok,10,10,5515568.550000001,5192089.1,6866566.1,8.173410386882221,5401971.5,5852234.6,1.813054,0.0183,546464.4051600574,,,,,9172.0,
spawn,10000,12,tokio,ok,10,10,3864781.45,3309944.2,3926070.5,5.990866660726318,3408111.9,3913569.6,2.5874925,0.01805,554054.8836638222,,,,,5376.0,
spawn,10000,12,crossbeam,ok,10,10,29717.35,28854.4,31290.8,2.5360148812531187,28992.3,30557.1,336.5039675,0.7486999999999999,13359.36831011164,,,,,87552.0,
spawn,10000,12,go,ok,10,10,5526741.089183167,5185076.106547092,5914276.116260475,3.9582991209519727,5300138.916641005,5736142.054410749,1.8094075,0.01255,796825.3968253968,,,,,6144.0,
spawn,10000,12,tokio-tuned,ok,10,10,5933004.7,5289827.0,10440440.4,23.43502244081132,5519123.2,6317754.0,1.6861655,0.0188,531914.8936170213,,,,,9206.0,
spawn,1000000,1,tokio,ok,10,10,4141507.85,3886771.2,4189794.6,3.0538455682280388,3894460.9,4181327.6,241.463341,0.64035,1561674.7767586699,,,,,260784.0,
spawn,1000000,1,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,1,go,ok,10,10,1471480.0537337183,1444989.1705214365,1506571.3153061057,1.2211361675711416,1460437.2471422683,1498110.900880376,679.587991,1.39135,718726.6850327201,,,,,207936.0,
spawn,1000000,1,tokio-tuned,ok,10,10,7200635.85,7175917.2,7265248.3,0.4442712702472907,7178065.7,7248873.2,138.876633,0.29245,3419390.428325858,,,,,298108.0,
spawn,1000000,2,tokio,ok,10,10,3652480.85,3573464.2,3727306.3,1.2869204775655725,3623063.4,3725986.4,273.787217,1.1583999999999999,863259.9001021096,,,,,260748.0,
spawn,1000000,2,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,2,go,ok,10,10,5311436.52494177,5028784.865143781,5405514.742898205,2.232942123897775,5161420.137292021,5398407.172971579,188.2744055,0.6658499999999999,1501871.2659603003,,,,,34962.0,
spawn,1000000,2,tokio-tuned,ok,10,10,6234092.949999999,6188276.3,6402368.6,1.074716318207587,6188989.5,6304079.5,160.410598,0.6389,1565190.5157049191,,,,,81012.0,
spawn,1000000,6,tokio,ok,10,10,3915451.7,3842598.9,3985496.0,1.2615396701455566,3852327.2,3959920.7,255.4005535,1.44815,690536.2416966015,,,,,260620.0,
spawn,1000000,6,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,6,go,ok,10,10,6036188.113843847,5969385.457497761,6066489.783597451,0.5681160724932659,5984309.702485196,6056267.277319289,165.667545,0.88045,1135789.6110771021,,,,,23418.0,
spawn,1000000,6,tokio-tuned,ok,10,10,4997485.9,4851425.9,5548710.4,3.948966472523232,4867368.5,5112921.0,200.1035375,1.5852499999999998,630824.5168717871,,,,,17254.0,
spawn,1000000,12,tokio,ok,10,10,3957300.55,3563169.1,4183405.4,5.211522150127632,3768723.2,4162860.5,252.765248,1.456,686819.1772235514,,,,,260608.0,
spawn,1000000,12,crossbeam,skipped,0,10,,,,,,,,,,,,,,,one OS thread per task; capped at 20000
spawn,1000000,12,go,ok,10,10,5911736.559030525,5888713.444486333,6192970.828240054,1.7720437136023564,5889666.243686543,6093715.061113412,169.1550895,0.9644999999999999,1036810.2466650588,,,,,24958.0,
spawn,1000000,12,tokio-tuned,ok,10,10,5418156.45,5232837.8,5794739.2,3.151792676956225,5232890.0,5572069.5,184.5686415,1.49115,670626.9342503889,,,,,17516.0,
cpu,16000000,1,tokio,ok,10,10,13686693.3,13657313.0,13700712.6,0.10014072977517596,13665697.6,13698427.3,1169.0186765,1.1710500000000001,13662952.275746973,,,,,2944.0,
cpu,16000000,1,crossbeam,ok,10,10,13712195.75,13691354.6,13720723.0,0.08035348279759891,13692937.0,13718074.1,1166.8444845,1.1685,13692768.606916938,,,,,2304.0,
cpu,16000000,1,go,ok,10,10,12955884.054153219,12951919.445886709,12965698.063463515,0.0369998647706216,12952288.123331973,12962713.654271916,1234.960115,1.2376,12928248.306772988,,,,,3200.0,
cpu,16000000,1,tokio-tuned,ok,10,10,13756348.649999999,13742717.6,13765321.5,0.05265912905421417,13746171.3,13761880.4,1163.099335,1.16595,13722715.609430118,,,,,7230.0,
cpu,16000000,2,tokio,ok,10,10,27354313.65,27336698.3,27368279.1,0.03845347441648436,27340751.7,27363131.1,584.9168875,1.171,13663535.439795047,,,,,2944.0,
cpu,16000000,2,crossbeam,ok,10,10,27415923.0,27399655.3,27422516.0,0.023862216812930975,27409450.7,27420733.3,583.602456,1.16745,13705084.961298866,,,,,2368.0,
cpu,16000000,2,go,ok,10,10,25896029.733400084,25189703.0633867,25919911.678419355,0.8666322868804373,25872863.58143937,25905193.016516924,617.8553385,1.23745,12929815.536059681,,,,,3200.0,
cpu,16000000,2,tokio-tuned,ok,10,10,27486540.65,27365045.1,27497421.6,0.14148250609066018,27467890.7,27493140.2,582.103081,1.166,13722127.030605044,,,,,7168.0,
cpu,16000000,6,tokio,ok,10,10,77804443.4,77065786.5,79229534.0,1.043145817381349,77458801.7,79155625.2,205.6437825,1.2179,13138038.018109865,,,,,2816.0,
cpu,16000000,6,crossbeam,ok,10,10,78155956.4,77105071.6,79240554.6,1.0885555218596807,77440686.0,79226068.3,204.724178,1.2299,13009497.354854316,,,,,2304.0,
cpu,16000000,6,go,ok,10,10,71643331.707301,69578433.96609367,72893586.40267459,2.1265888113735882,69636804.3289232,72851171.37671648,223.3678925,1.3322,12012305.264127685,,,,,3328.0,
cpu,16000000,6,tokio-tuned,ok,10,10,78840924.05000001,77387385.2,79499160.1,1.1990487916496906,77408932.6,79453445.7,202.941036,1.2157499999999999,13160601.543140747,,,,,7106.0,
cpu,16000000,12,tokio,ok,10,10,115872252.1,111050244.0,116540681.6,1.5883087520171812,112533708.3,116259810.0,138.083257,1.6117,9927421.131962923,,,,,2816.0,
cpu,16000000,12,crossbeam,ok,10,10,115143554.6,108522865.6,115917151.3,1.8998821135325201,112977479.5,115419015.2,138.9569795,1.662,9626957.705855433,,,,,2304.0,
